preview_symbol,role_reading,count,world_count,depth_score,top_world,top_world_share,top_worlds,milieu_counts,grundrolle_score,uebergangsrolle_score,milieurolle_score,nebenrolle_score,quiet_share,stress_share,shift_share,stress_shift_share,top_milieu_share,distribution_entropy
dio_mcm_episode_0hvxln3,breite_grundrolle,503,41,0.698666,FOLLOW_EQ10K_DOGE_2024_5M,0.109344,FOLLOW_EQ10K_DOGE_2024_5M:55;FOLLOW_EQ10K_XRP_2024_5M:55;FOLLOW_EQ10K_XLM_2024_5M:52;FOLLOW_EQ10K_KAS_2024_5M:49;FOLLOW_EQ10K_TRX_2024_5M:47;FOLLOW_EQ10K_PAXG_2024_5M:31;REAL_TIME_2023_SOL_ALTSEQ_A:20;FOLLOW_EQ10K_PEPE_2024_5M:17;SOL_10K_A:15;BTC_10K_A:14,other:165;doge:86;xrp:82;paxg:56;sol:50;btc:29;quiet:26;stress:5;shift:4,0.591319,0.170332,0.172809,0.210995,0.05169,0.00994,0.007952,0.017893,0.328032,0.837018
dio_mcm_episode_08g1nk4,breite_grundrolle,495,39,0.690455,FOLLOW_EQ10K_TRX_2024_5M,0.111111,FOLLOW_EQ10K_TRX_2024_5M:55;FOLLOW_EQ10K_KAS_2024_5M:46;FOLLOW_EQ10K_XLM_2024_5M:46;FOLLOW_EQ10K_DOGE_2024_5M:44;FOLLOW_EQ10K_XRP_2024_5M:38;FOLLOW_EQ10K_PEPE_2024_5M:30;FOLLOW_XRP_2024_5M_2000:19;REAL_TIME_2024_XRP:18;FOLLOW_DOGE_2024_5M_2000:17;BTC_10K_A:16,other:179;xrp:92;doge:83;btc:41;sol:39;quiet:27;paxg:19;stress:11;shift:4,0.58208,0.186488,0.19001,0.212127,0.054545,0.022222,0.008081,0.030303,0.361616,0.816417
dio_mcm_episode_14sn1ov,breite_grundrolle,518,35,0.711544,FOLLOW_EQ10K_TRX_2024_5M,0.133205,FOLLOW_EQ10K_TRX_2024_5M:69;FOLLOW_EQ10K_DOGE_2024_5M:57;FOLLOW_EQ10K_KAS_2024_5M:51;FOLLOW_EQ10K_XLM_2024_5M:41;FOLLOW_EQ10K_XRP_2024_5M:36;BTC_10K_A:22;FOLLOW_EQ10K_PEPE_2024_5M:21;FOLLOW_XRP_2024_5M_2000:21;FOLLOW_DOGE_2024_5M_2000:20;REAL_TIME_2024_XRP:19,other:182;doge:96;xrp:96;sol:56;btc:50;quiet:14;stress:10;paxg:9;shift:5,0.574112,0.18208,0.185968,0.208921,0.027027,0.019305,0.009653,0.028958,0.351351,0.795306
dio_mcm_episode_0b8eoy2,breite_grundrolle,470,31,0.721596,FOLLOW_EQ10K_DOGE_2024_5M,0.131915,FOLLOW_EQ10K_DOGE_2024_5M:62;FOLLOW_EQ10K_XRP_2024_5M:52;FOLLOW_EQ10K_TRX_2024_5M:48;FOLLOW_EQ10K_XLM_2024_5M:37;FOLLOW_EQ10K_KAS_2024_5M:35;FOLLOW_EQ10K_PEPE_2024_5M:29;FOLLOW_DOGE_2024_5M_2000:21;REAL_FOLLOW_XRP_6000:20;REAL_FOLLOW_SOL_6000:19;REAL_TIME_2024_BTC_5M:16,other:150;xrp:104;doge:93;sol:51;btc:43;stress:9;quiet:8;paxg:8;shift:4,0.558076,0.1745,0.166725,0.21899,0.017021,0.019149,0.008511,0.02766,0.319149,0.788998
dio_mcm_episode_0vig3jz,breite_grundrolle,12699,10,0.833312,REAL_TIME_2024_PAXG,0.223325,REAL_TIME_2024_PAXG:2836;REAL_TIME_2024_BTC_5M:2302;REAL_TIME_2024_SOL_ALTSEQ_A:1855;REAL_FOLLOW_PAXG_6000:1748;PAXG_1846_A:1722;QUIET_NEAR_PAXG2024_1H:723;REAL_FOLLOW_BTC_6000:713;FOLLOW_EQ10K_PEPE_2024_5M:586;BTC_LONG_2025_5M_QUIET:107;QUIET_NEAR_BTC_1869:107,paxg:6306;btc:3015;sol:1855;quiet:937;other:586,0.548584,0.134603,0.423993,0.117465,0.073785,0.0,0.0,0.0,0.496575,0.810388
dio_mcm_episode_15z3zml,breite_grundrolle,406,28,0.707896,FOLLOW_EQ10K_DOGE_2024_5M,0.137931,FOLLOW_EQ10K_DOGE_2024_5M:56;FOLLOW_EQ10K_TRX_2024_5M:44;FOLLOW_EQ10K_XRP_2024_5M:40;FOLLOW_EQ10K_XLM_2024_5M:39;FOLLOW_EQ10K_KAS_2024_5M:28;FOLLOW_EQ10K_PEPE_2024_5M:25;SOL_10K_A:21;REAL_FOLLOW_SOL_6000:20;REAL_FOLLOW_XRP_6000:17;FOLLOW_DOGE_2024_5M_2000:15,other:139;doge:80;xrp:73;sol:55;btc:33;stress:13;paxg:6;quiet:4;shift:3,0.526143,0.182339,0.176041,0.2396,0.009852,0.03202,0.007389,0.039409,0.342365,0.784911
dio_mcm_episode_1fdlu6e,breite_grundrolle,3231,12,0.829042,REAL_TIME_2024_BTC_5M,0.312597,REAL_TIME_2024_BTC_5M:1010;QUIET_NEAR_PAXG2024_1H:715;FOLLOW_EQ10K_PEPE_2024_5M:689;REAL_FOLLOW_BTC_6000:285;REAL_FOLLOW_XRP_6000:154;REAL_TIME_2024_SOL_ALTSEQ_A:145;REAL_FOLLOW_DOGE_6000:129;REAL_TIME_2024_PAXG:53;REAL_FOLLOW_PAXG_6000:19;PAXG_1846_A:14,btc:1295;quiet:733;other:689;xrp:154;sol:145;doge:129;paxg:86,0.49626,0.124617,0.296173,0.178785,0.226865,0.0,0.0,0.0,0.400805,0.792421
dio_mcm_episode_14pd6eb,breite_grundrolle,324,24,0.832816,FOLLOW_EQ10K_TRX_2024_5M,0.145062,FOLLOW_EQ10K_TRX_2024_5M:47;FOLLOW_EQ10K_XRP_2024_5M:42;FOLLOW_EQ10K_KAS_2024_5M:34;FOLLOW_EQ10K_DOGE_2024_5M:33;FOLLOW_EQ10K_XLM_2024_5M:27;FOLLOW_XRP_2024_5M_2000:19;REAL_TIME_2023_SOL_ALTSEQ_A:14;FOLLOW_EQ10K_PAXG_2024_5M:13;QUIET_NEAR_PAXG2025_1H:12;REAL_FOLLOW_XRP_6000:10,other:114;xrp:80;doge:48;sol:29;paxg:21;quiet:17;stress:8;btc:7,0.494096,0.152984,0.176284,0.271089,0.052469,0.024691,0.0,0.024691,0.351852,0.826205
dio_mcm_episode_1aejc9m,breite_grundrolle,273,22,0.500717,SOL_10K_A,0.128205,SOL_10K_A:35;BTC_SHIFT_2025_30M_10000_11000:32;BTC_LONG_2024_5M_QUIET:26;FOLLOW_KAS_2024_5M_2000:23;REAL_FOLLOW_XRP_6000:22;QUIET_NEAR_PAXG2024_1H:18;REAL_TIME_2023_SOL_ALTSEQ_A:18;FOLLOW_EQ10K_TRX_2024_5M:17;BTC_1H_B:14;DOGE_1H_B:14,sol:72;quiet:50;other:41;shift:34;btc:26;doge:25;xrp:24;paxg:1,0.491963,0.285379,0.129109,0.291963,0.18315,0.0,0.124542,0.124542,0.263736,0.905879
dio_mcm_episode_16bqw8k,breite_grundrolle,150,32,0.446628,FOLLOW_EQ10K_TRX_2024_5M,0.113333,FOLLOW_EQ10K_TRX_2024_5M:17;FOLLOW_EQ10K_DOGE_2024_5M:14;FOLLOW_EQ10K_XLM_2024_5M:14;FOLLOW_EQ10K_XRP_2024_5M:11;FOLLOW_EQ10K_PAXG_2024_5M:7;FOLLOW_EQ10K_PEPE_2024_5M:7;FOLLOW_XRP_2024_5M_2000:7;REAL_TIME_2023_SOL_ALTSEQ_A:7;REAL_TIME_2024_XRP:7;BTC_STRESS_2025_5M:5,other:45;xrp:31;doge:26;sol:15;paxg:10;quiet:8;btc:7;stress:6;shift:2,0.481909,0.186455,0.127301,0.296385,0.053333,0.04,0.013333,0.053333,0.3,0.858935
dio_mcm_episode_0m8cxz1,breite_grundrolle,1210,23,0.671915,BTC_LONG_2025_5M_QUIET,0.272727,BTC_LONG_2025_5M_QUIET:330;QUIET_NEAR_BTC_1869:330;FOLLOW_EQ10K_XRP_2024_5M:99;FOLLOW_EQ10K_PAXG_2024_5M:83;BTC_FIELD_QUIET_05:55;BTC_FIELD_QUIET_04:47;BTC_FIELD_QUIET_02:40;BTC_STRESS_2024_5M:39;BTC_10K_A:35;QUIET_NEAR_SOL_SIDEWAYS:23,quiet:848;paxg:121;xrp:119;stress:53;btc:40;shift:17;other:12,0.473292,0.192023,0.43262,0.182398,0.700826,0.043802,0.01405,0.057851,0.700826,0.546219
dio_mcm_episode_05upp98,breite_grundrolle,291,23,0.833691,FOLLOW_EQ10K_TRX_2024_5M,0.164948,FOLLOW_EQ10K_TRX_2024_5M:48;FOLLOW_EQ10K_XRP_2024_5M:38;FOLLOW_EQ10K_KAS_2024_5M:32;FOLLOW_EQ10K_DOGE_2024_5M:28;FOLLOW_EQ10K_XLM_2024_5M:24;REAL_TIME_2023_SOL_ALTSEQ_A:17;FOLLOW_XRP_2024_5M_2000:15;QUIET_NEAR_PAXG2025_1H:12;FOLLOW_EQ10K_PAXG_2024_5M:11;REAL_FOLLOW_XRP_6000:10,other:111;xrp:69;doge:41;sol:24;paxg:20;quiet:16;btc:5;stress:5,0.468791,0.135134,0.188193,0.282968,0.054983,0.017182,0.0,0.017182,0.381443,0.80501
dio_mcm_episode_16hqn22,breite_grundrolle,112,28,0.660422,FOLLOW_EQ10K_XRP_2024_5M,0.125,FOLLOW_EQ10K_XRP_2024_5M:14;FOLLOW_EQ10K_DOGE_2024_5M:11;FOLLOW_EQ10K_TRX_2024_5M:11;FOLLOW_EQ10K_KAS_2024_5M:9;FOLLOW_EQ10K_XLM_2024_5M:9;FOLLOW_EQ10K_PEPE_2024_5M:8;FOLLOW_XRP_2024_5M_2000:7;REAL_FOLLOW_SOL_6000:5;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_XRP:4,other:37;xrp:26;doge:13;sol:13;quiet:10;paxg:8;btc:5,0.44465,0.110608,0.133444,0.330487,0.089286,0.0,0.0,0.0,0.330357,0.898222
dio_mcm_episode_0bygq81,breite_grundrolle,255,21,0.847938,FOLLOW_EQ10K_XRP_2024_5M,0.207843,FOLLOW_EQ10K_XRP_2024_5M:53;FOLLOW_EQ10K_KAS_2024_5M:36;FOLLOW_EQ10K_TRX_2024_5M:33;FOLLOW_EQ10K_DOGE_2024_5M:30;FOLLOW_EQ10K_XLM_2024_5M:14;REAL_TIME_2023_SOL_ALTSEQ_A:13;FOLLOW_XRP_2024_5M_2000:11;QUIET_NEAR_PAXG2025_1H:11;FOLLOW_EQ10K_PAXG_2024_5M:10;FOLLOW_DOGE_2024_5M_2000:9,other:89;xrp:75;doge:39;sol:20;paxg:15;quiet:11;btc:4;stress:2,0.430464,0.112859,0.169401,0.301475,0.043137,0.007843,0.0,0.007843,0.34902,0.778865
dio_mcm_episode_171moy1,breite_grundrolle,124,25,0.646208,FOLLOW_EQ10K_KAS_2024_5M,0.112903,FOLLOW_EQ10K_KAS_2024_5M:14;FOLLOW_EQ10K_DOGE_2024_5M:13;FOLLOW_EQ10K_TRX_2024_5M:13;FOLLOW_EQ10K_XLM_2024_5M:9;FOLLOW_EQ10K_XRP_2024_5M:9;FOLLOW_EQ10K_PEPE_2024_5M:8;REAL_FOLLOW_XRP_6000:7;REAL_FOLLOW_DOGE_6000:5;BTC_10K_A:4;FOLLOW_DOGE_2024_5M_2000:4,other:44;doge:23;xrp:22;btc:11;quiet:10;sol:8;paxg:4;stress:2,0.427306,0.121612,0.147761,0.334749,0.080645,0.016129,0.0,0.016129,0.354839,0.845922
dio_mcm_episode_0xg0gjh,breite_grundrolle,81,31,0.462376,FOLLOW_EQ10K_XRP_2024_5M,0.123457,FOLLOW_EQ10K_XRP_2024_5M:10;FOLLOW_EQ10K_KAS_2024_5M:5;FOLLOW_EQ10K_TRX_2024_5M:5;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_PAXG_2024_5M:4;REAL_FOLLOW_SOL_6000:4;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_BTC_5M:4;FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_XRP_2024_5M_2000:3,xrp:17;other:16;sol:13;btc:11;doge:9;paxg:9;quiet:3;shift:2;stress:1,0.426457,0.147922,0.078308,0.343077,0.037037,0.012346,0.024691,0.037037,0.209877,0.896029
dio_mcm_episode_0ca57t8,uebergangsrolle,411,12,0.768031,REAL_FOLLOW_PAXG_6000,0.221411,REAL_FOLLOW_PAXG_6000:91;BTC_STRESS_2024_5M:66;BTC_1H_A:65;BTC_LONG_2024_5M_QUIET:50;QUIET_NEAR_BTC_FIELD_01:39;BTC_SHIFT_2025_30M_10000_11000:38;DOGE_1H_B:19;DOGE_1H_A:14;BTC_SHIFT_2025_1H_4000_5000:12;BTC_1H_C:10,quiet:92;paxg:91;btc:79;stress:66;shift:50;doge:33,0.425132,0.431006,0.1232,0.324303,0.223844,0.160584,0.121655,0.282238,0.223844,0.970188
dio_mcm_episode_1i3ov0z,milieurolle,2316,17,0.742648,BTC_FIELD_QUIET_03,0.400259,BTC_FIELD_QUIET_03:927;BTC_FIELD_QUIET_05:384;QUIET_NEAR_BTC_FIELD_01:350;BTC_LONG_2024_5M_QUIET:147;FOLLOW_EQ10K_DOGE_2024_5M:100;BTC_10K_A:99;DOGE_1H_B:91;PAXG_1H_A:54;FOLLOW_EQ10K_TRX_2024_5M:43;FOLLOW_EQ10K_XRP_2024_5M:39,quiet:1822;doge:191;btc:102;paxg:84;other:75;xrp:39;shift:3,0.406626,0.076421,0.542744,0.167108,0.786701,0.0,0.001295,0.001295,0.786701,0.432091
dio_mcm_episode_0izppf1,breite_grundrolle,103,25,0.701944,FOLLOW_EQ10K_XRP_2024_5M,0.126214,FOLLOW_EQ10K_XRP_2024_5M:13;FOLLOW_EQ10K_XLM_2024_5M:11;REAL_FOLLOW_SOL_6000:11;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_TRX_2024_5M:7;SOL_10K_A:7;FOLLOW_EQ10K_KAS_2024_5M:6;FOLLOW_XRP_2024_5M_2000:5;REAL_FOLLOW_DOGE_6000:5;REAL_TIME_2024_XRP:5,xrp:27;other:26;sol:21;doge:15;quiet:5;stress:5;btc:2;shift:1;paxg:1,0.398223,0.159119,0.104956,0.347844,0.048544,0.048544,0.009709,0.058252,0.262136,0.802613
dio_mcm_episode_0n6m7si,breite_grundrolle,104,20,0.834298,FOLLOW_EQ10K_XRP_2024_5M,0.173077,FOLLOW_EQ10K_XRP_2024_5M:18;FOLLOW_EQ10K_KAS_2024_5M:9;REAL_TIME_2023_SOL_ALTSEQ_A:8;FOLLOW_EQ10K_DOGE_2024_5M:7;PAXG_1846_A:7;FOLLOW_EQ10K_PAXG_2024_5M:6;FOLLOW_EQ10K_PEPE_2024_5M:6;FOLLOW_EQ10K_TRX_2024_5M:6;REAL_FOLLOW_PAXG_6000:6;BTC_LONG_2024_5M_QUIET:5,xrp:23;other:21;paxg:19;sol:14;quiet:10;doge:10;btc:4;stress:3,0.391683,0.130538,0.090312,0.369697,0.096154,0.028846,0.0,0.028846,0.221154,0.92102
dio_mcm_episode_0x60uui,breite_grundrolle,61,27,0.44778,FOLLOW_XRP_2024_5M_2000,0.098361,FOLLOW_XRP_2024_5M_2000:6;FOLLOW_EQ10K_PEPE_2024_5M:5;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_XRP_2024_5M:5;FOLLOW_EQ10K_DOGE_2024_5M:4;FOLLOW_EQ10K_KAS_2024_5M:3;REAL_TIME_2024_XRP:3;BTC_FIELD_QUIET_05:2;BTC_STRESS_2024_5M:2;FOLLOW_DOGE_2024_5M_2000:2,xrp:16;other:15;doge:8;quiet:6;paxg:6;sol:5;btc:2;stress:2;shift:1,0.380903,0.14259,0.092578,0.377042,0.098361,0.032787,0.016393,0.04918,0.262295,0.871626
dio_mcm_episode_0rbjarj,milieurolle,1940,10,0.667162,REAL_FOLLOW_PAXG_6000,0.317526,REAL_FOLLOW_PAXG_6000:616;QUIET_NEAR_BTC_1869:373;BTC_LONG_2025_5M_QUIET:370;BTC_FIELD_QUIET_04:294;REAL_TIME_2023_SOL_ALTSEQ_A:117;REAL_TIME_2024_BTC_5M:100;BTC_FIELD_QUIET_03:44;FOLLOW_EQ10K_PEPE_2024_5M:17;DOGE_1H_A:8;QUIET_NEAR_PAXG2025_1H:1,quiet:1082;paxg:616;sol:117;btc:100;other:17;doge:8,0.378796,0.082007,0.391422,0.233197,0.557732,0.0,0.0,0.0,0.557732,0.600683
dio_mcm_episode_1qv5i56,breite_grundrolle,168,18,0.851664,FOLLOW_EQ10K_XRP_2024_5M,0.22619,FOLLOW_EQ10K_XRP_2024_5M:38;FOLLOW_EQ10K_KAS_2024_5M:28;FOLLOW_EQ10K_TRX_2024_5M:23;FOLLOW_EQ10K_DOGE_2024_5M:14;FOLLOW_EQ10K_XLM_2024_5M:11;FOLLOW_EQ10K_PAXG_2024_5M:10;FOLLOW_XRP_2024_5M_2000:10;QUIET_NEAR_PAXG2025_1H:6;REAL_FOLLOW_XRP_6000:6;FOLLOW_DOGE_2024_5M_2000:5,other:62;xrp:56;doge:19;paxg:12;sol:9;quiet:7;btc:3,0.377035,0.091211,0.167641,0.346492,0.041667,0.0,0.0,0.0,0.369048,0.786352
dio_mcm_episode_0whyn34,nebenrolle,64,25,0.660042,FOLLOW_EQ10K_KAS_2024_5M,0.140625,FOLLOW_EQ10K_KAS_2024_5M:9;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_TRX_2024_5M:6;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_DOGE_2024_5M_2000:3;FOLLOW_EQ10K_XRP_2024_5M:3;QUIET_NEAR_PAXG2025_1H:3;REAL_FOLLOW_DOGE_6000:3;REAL_FOLLOW_SOL_6000:3;SOL_10K_A:3,other:23;doge:13;xrp:8;sol:7;quiet:5;paxg:4;btc:3;stress:1,0.366571,0.105193,0.129117,0.381426,0.078125,0.015625,0.0,0.015625,0.359375,0.853314
