preview_symbol,role_reading,count,world_count,depth_score,top_world,top_world_share,top_worlds,milieu_counts,grundrolle_score,uebergangsrolle_score,milieurolle_score,nebenrolle_score,quiet_share,stress_share,shift_share,stress_shift_share,top_milieu_share,distribution_entropy
dio_mcm_episode_0ca57t8,uebergangsrolle,411,12,0.768031,REAL_FOLLOW_PAXG_6000,0.221411,REAL_FOLLOW_PAXG_6000:91;BTC_STRESS_2024_5M:66;BTC_1H_A:65;BTC_LONG_2024_5M_QUIET:50;QUIET_NEAR_BTC_FIELD_01:39;BTC_SHIFT_2025_30M_10000_11000:38;DOGE_1H_B:19;DOGE_1H_A:14;BTC_SHIFT_2025_1H_4000_5000:12;BTC_1H_C:10,quiet:92;paxg:91;btc:79;stress:66;shift:50;doge:33,0.425132,0.431006,0.1232,0.324303,0.223844,0.160584,0.121655,0.282238,0.223844,0.970188
dio_mcm_episode_0bygq81,breite_grundrolle,249,20,0.849346,FOLLOW_EQ10K_XRP_2024_5M,0.212851,FOLLOW_EQ10K_XRP_2024_5M:53;FOLLOW_EQ10K_KAS_2024_5M:36;FOLLOW_EQ10K_TRX_2024_5M:33;FOLLOW_EQ10K_DOGE_2024_5M:30;FOLLOW_EQ10K_XLM_2024_5M:14;REAL_TIME_2023_SOL_ALTSEQ_A:13;FOLLOW_XRP_2024_5M_2000:11;QUIET_NEAR_PAXG2025_1H:11;FOLLOW_EQ10K_PAXG_2024_5M:10;FOLLOW_DOGE_2024_5M_2000:9,other:83;xrp:75;doge:39;sol:20;paxg:15;quiet:11;btc:4;stress:2,0.42261,0.111625,0.161711,0.308083,0.044177,0.008032,0.0,0.008032,0.333333,0.785173
dio_mcm_episode_0xg0gjh,breite_grundrolle,80,30,0.462647,FOLLOW_EQ10K_XRP_2024_5M,0.125,FOLLOW_EQ10K_XRP_2024_5M:10;FOLLOW_EQ10K_KAS_2024_5M:5;FOLLOW_EQ10K_TRX_2024_5M:5;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_PAXG_2024_5M:4;REAL_FOLLOW_SOL_6000:4;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_BTC_5M:4;FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_XRP_2024_5M_2000:3,xrp:17;other:15;sol:13;btc:11;doge:9;paxg:9;quiet:3;shift:2;stress:1,0.421402,0.146827,0.079273,0.347266,0.0375,0.0125,0.025,0.0375,0.2125,0.897856
dio_mcm_episode_171moy1,breite_grundrolle,116,24,0.647367,FOLLOW_EQ10K_KAS_2024_5M,0.12069,FOLLOW_EQ10K_KAS_2024_5M:14;FOLLOW_EQ10K_DOGE_2024_5M:13;FOLLOW_EQ10K_TRX_2024_5M:13;FOLLOW_EQ10K_XLM_2024_5M:9;FOLLOW_EQ10K_XRP_2024_5M:9;REAL_FOLLOW_XRP_6000:7;REAL_FOLLOW_DOGE_6000:5;BTC_10K_A:4;FOLLOW_DOGE_2024_5M_2000:4;FOLLOW_XRP_2024_5M_2000:4,other:36;doge:23;xrp:22;btc:11;quiet:10;sol:8;paxg:4;stress:2,0.420317,0.122257,0.12786,0.343578,0.086207,0.017241,0.0,0.017241,0.310345,0.867776
dio_mcm_episode_1i3ov0z,milieurolle,2316,17,0.742648,BTC_FIELD_QUIET_03,0.400259,BTC_FIELD_QUIET_03:927;BTC_FIELD_QUIET_05:384;QUIET_NEAR_BTC_FIELD_01:350;BTC_LONG_2024_5M_QUIET:147;FOLLOW_EQ10K_DOGE_2024_5M:100;BTC_10K_A:99;DOGE_1H_B:91;PAXG_1H_A:54;FOLLOW_EQ10K_TRX_2024_5M:43;FOLLOW_EQ10K_XRP_2024_5M:39,quiet:1822;doge:191;btc:102;paxg:84;other:75;xrp:39;shift:3,0.406626,0.076421,0.542744,0.167108,0.786701,0.0,0.001295,0.001295,0.786701,0.432091
dio_mcm_episode_0izppf1,breite_grundrolle,101,24,0.704529,FOLLOW_EQ10K_XRP_2024_5M,0.128713,FOLLOW_EQ10K_XRP_2024_5M:13;FOLLOW_EQ10K_XLM_2024_5M:11;REAL_FOLLOW_SOL_6000:11;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_TRX_2024_5M:7;SOL_10K_A:7;FOLLOW_EQ10K_KAS_2024_5M:6;FOLLOW_XRP_2024_5M_2000:5;REAL_FOLLOW_DOGE_6000:5;REAL_TIME_2024_XRP:5,xrp:27;other:24;sol:21;doge:15;quiet:5;stress:5;btc:2;shift:1;paxg:1,0.391928,0.158078,0.106929,0.35335,0.049505,0.049505,0.009901,0.059406,0.267327,0.805832
dio_mcm_episode_0n6m7si,breite_grundrolle,98,19,0.834141,FOLLOW_EQ10K_XRP_2024_5M,0.183673,FOLLOW_EQ10K_XRP_2024_5M:18;FOLLOW_EQ10K_KAS_2024_5M:9;REAL_TIME_2023_SOL_ALTSEQ_A:8;FOLLOW_EQ10K_DOGE_2024_5M:7;PAXG_1846_A:7;FOLLOW_EQ10K_PAXG_2024_5M:6;FOLLOW_EQ10K_TRX_2024_5M:6;REAL_FOLLOW_PAXG_6000:6;BTC_LONG_2024_5M_QUIET:5;FOLLOW_XRP_2024_5M_2000:5,xrp:23;paxg:19;other:15;sol:14;quiet:10;doge:10;btc:4;stress:3,0.379742,0.129033,0.094995,0.379071,0.102041,0.030612,0.0,0.030612,0.234694,0.926494
dio_mcm_episode_1qv5i56,breite_grundrolle,168,18,0.851664,FOLLOW_EQ10K_XRP_2024_5M,0.22619,FOLLOW_EQ10K_XRP_2024_5M:38;FOLLOW_EQ10K_KAS_2024_5M:28;FOLLOW_EQ10K_TRX_2024_5M:23;FOLLOW_EQ10K_DOGE_2024_5M:14;FOLLOW_EQ10K_XLM_2024_5M:11;FOLLOW_EQ10K_PAXG_2024_5M:10;FOLLOW_XRP_2024_5M_2000:10;QUIET_NEAR_PAXG2025_1H:6;REAL_FOLLOW_XRP_6000:6;FOLLOW_DOGE_2024_5M_2000:5,other:62;xrp:56;doge:19;paxg:12;sol:9;quiet:7;btc:3,0.377035,0.091211,0.167641,0.346492,0.041667,0.0,0.0,0.0,0.369048,0.786352
dio_mcm_episode_0rbjarj,milieurolle,1923,9,0.667566,REAL_FOLLOW_PAXG_6000,0.320333,REAL_FOLLOW_PAXG_6000:616;QUIET_NEAR_BTC_1869:373;BTC_LONG_2025_5M_QUIET:370;BTC_FIELD_QUIET_04:294;REAL_TIME_2023_SOL_ALTSEQ_A:117;REAL_TIME_2024_BTC_5M:100;BTC_FIELD_QUIET_03:44;DOGE_1H_A:8;QUIET_NEAR_PAXG2025_1H:1,quiet:1082;paxg:616;sol:117;btc:100;doge:8,0.371439,0.08369,0.397513,0.244459,0.562663,0.0,0.0,0.0,0.562663,0.643153
dio_mcm_episode_0x60uui,nebenrolle,56,26,0.447893,FOLLOW_XRP_2024_5M_2000,0.107143,FOLLOW_XRP_2024_5M_2000:6;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_XRP_2024_5M:5;FOLLOW_EQ10K_DOGE_2024_5M:4;FOLLOW_EQ10K_KAS_2024_5M:3;REAL_TIME_2024_XRP:3;BTC_FIELD_QUIET_05:2;BTC_STRESS_2024_5M:2;FOLLOW_DOGE_2024_5M_2000:2;FOLLOW_EQ10K_TRX_2024_5M:2,xrp:16;other:10;doge:8;quiet:6;paxg:6;sol:5;btc:2;stress:2;shift:1,0.370764,0.14388,0.099045,0.386889,0.107143,0.035714,0.017857,0.053571,0.285714,0.886475
dio_mcm_episode_0whyn34,nebenrolle,62,24,0.658996,FOLLOW_EQ10K_KAS_2024_5M,0.145161,FOLLOW_EQ10K_KAS_2024_5M:9;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_TRX_2024_5M:6;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_DOGE_2024_5M_2000:3;FOLLOW_EQ10K_XRP_2024_5M:3;QUIET_NEAR_PAXG2025_1H:3;REAL_FOLLOW_DOGE_6000:3;REAL_FOLLOW_SOL_6000:3;SOL_10K_A:3,other:21;doge:13;xrp:8;sol:7;quiet:5;paxg:4;btc:3;stress:1,0.360962,0.104714,0.121156,0.387789,0.080645,0.016129,0.0,0.016129,0.33871,0.864515
dio_mcm_episode_1y7uo9c,nebenrolle,63,23,0.488209,FOLLOW_EQ10K_TRX_2024_5M,0.142857,FOLLOW_EQ10K_TRX_2024_5M:9;FOLLOW_EQ10K_XRP_2024_5M:8;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_KAS_2024_5M:4;REAL_FOLLOW_DOGE_6000:4;BTC_SHIFT_2025_15M_16000_17000:3;REAL_FOLLOW_BTC_6000:3;REAL_TIME_2023_SOL_ALTSEQ_A:3;REAL_TIME_2024_BTC_5M:3,other:18;xrp:13;doge:12;btc:9;sol:5;shift:4;stress:1;quiet:1,0.356522,0.164859,0.102943,0.390958,0.015873,0.015873,0.063492,0.079365,0.285714,0.858443
