pair,count,worlds,dominant_world,dominant_role_shift,pressure_delta,sharpness_delta,focus_delta,rekopplung_delta,loudness_delta
dio_mcm_episode_0db07p4->dio_mcm_episode_1joiyc3,3,1,PAXG_2024_1H_YEAR (3/3),offene_variante->zentrum_stabil (2/3),-0.033101,0.139585,-0.029603,0.039457,-0.039736
dio_mcm_episode_0sv0ru8->dio_mcm_episode_0lne9ax,3,1,PAXG_2024_1H_YEAR (3/3),zentrum_stabil->zentrum_stabil (2/3),0.005177,-0.188691,-0.005078,-0.020173,-0.068637
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0lfde2c,3,1,PAXG_2024_1H_YEAR (3/3),zentrum_stabil->zentrum_stabil (2/3),-0.042974,0.146008,-0.013966,0.027182,-0.105908
dio_mcm_episode_0lfde2c->dio_mcm_episode_0e7qvj1,3,2,PAXG_2024_1H_YEAR (2/3),offene_variante->offene_variante (2/3),-0.074000,-0.066457,-0.023820,0.048943,-0.211141
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0kvnsmd,3,2,PAXG_2024_1H_YEAR (2/3),zentrum_stabil->spannungsrand_kippnaehe (3/3),0.257142,-0.369789,0.113663,-0.159561,0.714232
dio_mcm_episode_1bcj8qx->dio_mcm_episode_1hdpu9s,3,1,PAXG_2024_1H_YEAR (3/3),zentrum_stabil->zentrum_stabil (2/3),-0.012080,-0.018017,0.017746,0.005017,-0.029320
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0tre8bg,3,2,PAXG_2025_1H_YEAR (2/3),zentrum_stabil->spannungsrand_kippnaehe (3/3),0.264251,-0.138949,0.111027,-0.157714,0.768779
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0kvu3mb,3,1,PAXG_2024_1H_YEAR (3/3),zentrum_stabil->spannungsrand_kippnaehe (3/3),0.242114,0.157687,0.091909,-0.166999,0.635232
dio_mcm_episode_1hdpu9s->dio_mcm_episode_0gqol8d,3,1,PAXG_2024_1H_YEAR (3/3),zentrum_stabil->zentrum_stabil (3/3),-0.019423,0.068855,-0.020610,0.013712,-0.047339
dio_mcm_episode_0v5p8er->dio_mcm_episode_14l8khu,3,1,PAXG_2024_1H_YEAR (3/3),zentrum_stabil->zentrum_stabil (2/3),0.047602,-0.228897,0.037627,-0.044655,0.092099
dio_mcm_episode_0n5sqpn->dio_mcm_episode_0l3i7ey,3,2,PAXG_2025_1H_YEAR (2/3),offene_variante->offene_variante (1/3),0.015231,-0.082923,0.011530,-0.009541,0.007766
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0dbqs19,3,2,PAXG_2025_1H_YEAR (2/3),zentrum_stabil->spannungsrand_kippnaehe (3/3),0.281893,-0.153066,0.188011,-0.178939,0.783969
dio_mcm_episode_0aztxel->dio_mcm_episode_0jbl5pq,3,1,PAXG_2025_1H_YEAR (3/3),zentrum_stabil->zentrum_stabil (3/3),0.045803,0.066512,0.062469,-0.025888,0.180961
dio_mcm_episode_1hs3jsa->dio_mcm_episode_1rxdw4p,3,1,PAXG_2025_1H_YEAR (3/3),zentrum_stabil->offene_variante (1/3),0.059034,0.048664,0.034442,-0.042084,0.179241
dio_mcm_episode_1hs3jsa->dio_mcm_episode_1q3us3f,3,1,PAXG_2025_1H_YEAR (3/3),zentrum_stabil->offene_variante (2/3),0.042115,-0.125288,0.028447,-0.035157,0.086007
dio_mcm_episode_1y2gc2i->dio_mcm_episode_1y26981,2,2,PAXG_2024_1H_YEAR (1/2),offene_variante->offene_variante (1/2),-0.007625,-0.265846,0.012942,-0.002364,-0.054040
dio_mcm_episode_1joiyc3->dio_mcm_episode_0db07p4,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->spannungsrand_kippnaehe (1/2),0.140493,0.129343,0.037162,-0.099740,0.376058
dio_mcm_episode_0fdxkah->dio_mcm_episode_0sv0ru8,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.009848,0.170159,0.009302,0.001825,-0.043912
dio_mcm_episode_0z748ck->dio_mcm_episode_1bcj8qx,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),0.021644,-0.016740,0.041701,-0.010150,0.083145
dio_mcm_episode_1rxdw4p->dio_mcm_episode_0lfde2c,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->offene_variante (1/2),0.002107,-0.229691,0.011011,-0.004291,-0.048393
dio_mcm_episode_0l3i7ey->dio_mcm_episode_0lne9ax,2,2,PAXG_2024_1H_YEAR (1/2),zentrum_stabil->zentrum_stabil (2/2),0.060588,-0.130324,0.078259,-0.024187,0.209877
dio_mcm_episode_1yy9dcm->dio_mcm_episode_1aavr7r,2,1,PAXG_2024_1H_YEAR (2/2),offene_variante->zentrum_stabil (1/2),-0.064834,-0.401547,-0.011405,0.046176,-0.215452
dio_mcm_episode_1aavr7r->dio_mcm_episode_10sv6w0,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.034055,-0.023324,-0.049756,0.017997,-0.159498
dio_mcm_episode_0lfde2c->dio_mcm_episode_1hdpu9s,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.053626,0.059911,-0.056319,0.041044,-0.169517
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0f1kb3e,2,2,PAXG_2024_1H_YEAR (1/2),zentrum_stabil->spannungsrand_kippnaehe (2/2),0.224813,-0.473272,0.155420,-0.171871,0.542859
dio_mcm_episode_18n06fj->dio_mcm_episode_0z748ck,2,2,PAXG_2024_1H_YEAR (1/2),zentrum_stabil->zentrum_stabil (1/2),-0.006725,0.098493,-0.025828,0.020180,0.061126
dio_mcm_episode_0o36jeo->dio_mcm_episode_03hr8bf,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.015065,0.023624,-0.026763,0.011582,-0.022095
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0l5wut9,2,2,PAXG_2024_1H_YEAR (1/2),zentrum_stabil->spannungsrand_kippnaehe (2/2),0.253768,-0.206354,0.137086,-0.167564,0.707118
dio_mcm_episode_0f3xyli->dio_mcm_episode_0fdxkah,2,2,PAXG_2024_1H_YEAR (1/2),zentrum_stabil->zentrum_stabil (2/2),-0.046729,-0.094106,0.045387,0.029073,-0.220987
dio_mcm_episode_0re1g5d->dio_mcm_episode_1jwnjz4,2,2,PAXG_2024_1H_YEAR (1/2),offene_variante->zentrum_stabil (1/2),-0.002083,-0.061796,0.014962,0.005755,0.033357
dio_mcm_episode_14l8khu->dio_mcm_episode_1hdpu9s,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->offene_variante (1/2),0.063548,-0.034272,0.040107,-0.036299,0.230338
dio_mcm_episode_0gqol8d->dio_mcm_episode_0e7qvj1,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->offene_variante (2/2),0.119557,-0.193250,0.048333,-0.083879,0.321072
dio_mcm_episode_14l8khu->dio_mcm_episode_14coypf,2,1,PAXG_2024_1H_YEAR (2/2),zentrum_stabil->offene_variante (2/2),0.033035,-0.216043,0.002721,-0.031389,0.048797
dio_mcm_episode_14coypf->dio_mcm_episode_14l8khu,2,1,PAXG_2024_1H_YEAR (2/2),offene_variante->zentrum_stabil (2/2),-0.041602,0.115786,-0.023392,0.041659,-0.059403
dio_mcm_episode_0n5sqpn->dio_mcm_episode_0mlk2ts,2,1,PAXG_2024_1H_YEAR (2/2),offene_variante->zentrum_stabil (2/2),-0.025894,0.274329,0.018901,0.034714,-0.064665
dio_mcm_episode_0t50dj7->dio_mcm_episode_0jlkrep,2,2,PAXG_2024_1H_YEAR (1/2),offene_variante->offene_variante (1/2),0.005996,0.022803,0.015522,-0.008052,0.012706
dio_mcm_episode_0mlk2ts->dio_mcm_episode_0lne9ax,2,2,PAXG_2024_1H_YEAR (1/2),zentrum_stabil->zentrum_stabil (2/2),-0.009915,-0.057727,-0.013439,0.002691,-0.061740
dio_mcm_episode_1q3us3f->dio_mcm_episode_1hs3jsa,2,1,PAXG_2025_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),0.019134,0.098839,0.001758,-0.020066,0.088703
dio_mcm_episode_09w1tmn->dio_mcm_episode_0insmke,2,1,PAXG_2025_1H_YEAR (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.029012,-0.030473,-0.016892,0.013873,-0.129329
dio_mcm_episode_1yzsm16->dio_mcm_episode_0khjbll,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.065174,0.051295,-0.045799,0.027417,-0.251596
dio_mcm_episode_0khjbll->dio_mcm_episode_0w4721p,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.005502,0.015205,0.002060,0.025317,0.004696
dio_mcm_episode_0w4721p->dio_mcm_episode_0393v08,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.043178,0.047640,0.034727,-0.038491,0.148068
dio_mcm_episode_0393v08->dio_mcm_episode_0kza1rp,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.060719,-0.051440,-0.078009,0.025474,-0.221661
dio_mcm_episode_0kza1rp->dio_mcm_episode_010cbbb,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.024151,-0.023989,-0.018211,0.009358,-0.072890
dio_mcm_episode_010cbbb->dio_mcm_episode_1y2gc2i,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.152452,-0.075320,0.119636,-0.072538,0.456214
dio_mcm_episode_1y26981->dio_mcm_episode_1i1sl4l,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009717,0.131965,-0.027105,0.003778,-0.018909
dio_mcm_episode_1i1sl4l->dio_mcm_episode_17i4j9o,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.058721,0.023441,-0.030621,0.032891,-0.159562
dio_mcm_episode_17i4j9o->dio_mcm_episode_1i1sl4l,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.035417,-0.311676,0.016730,-0.032238,0.014588
dio_mcm_episode_1i1sl4l->dio_mcm_episode_0db07p4,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),-0.024372,-0.403751,-0.106229,-0.005641,-0.165876
dio_mcm_episode_1joiyc3->dio_mcm_episode_0tre8bg,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.258772,-0.097021,0.104651,-0.156974,0.722857
dio_mcm_episode_0tre8bg->dio_mcm_episode_0fdxkah,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.197179,0.041648,-0.064553,0.123057,-0.481772
dio_mcm_episode_0qzjuvj->dio_mcm_episode_1aurt3q,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.023126,0.132411,0.056255,0.022707,0.182563
dio_mcm_episode_1aurt3q->dio_mcm_episode_0z748ck,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.022149,-0.084788,-0.054499,-0.030523,-0.198529
dio_mcm_episode_1bcj8qx->dio_mcm_episode_0e7qvj1,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.135613,0.150852,0.015709,-0.101772,0.415304
dio_mcm_episode_0lfde2c->dio_mcm_episode_1rxdw4p,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.000470,-0.431024,0.026545,0.010787,-0.030239
dio_mcm_episode_19a388p->dio_mcm_episode_1ve60mw,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.135359,-0.237437,0.038179,0.058609,-0.422031
dio_mcm_episode_1ve60mw->dio_mcm_episode_1mesbjy,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->offene_variante (1/1),-0.075111,0.063359,-0.178597,0.028153,-0.331752
dio_mcm_episode_1mesbjy->dio_mcm_episode_0y1i8dq,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->zentrum_stabil (1/1),-0.002955,0.269401,0.079759,0.031596,0.134952
dio_mcm_episode_0y1i8dq->dio_mcm_episode_0l3i7ey,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.067130,-0.115245,-0.069839,0.069642,-0.140042
dio_mcm_episode_0kvnsmd->dio_mcm_episode_0igfdmt,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.154156,-0.001429,-0.069356,0.070119,-0.425828
dio_mcm_episode_0igfdmt->dio_mcm_episode_19miqq2,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.087528,0.042109,0.040078,0.062227,-0.261089
dio_mcm_episode_19miqq2->dio_mcm_episode_0sv0ru8,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.016776,0.008784,-0.022491,0.008541,0.014280
dio_mcm_episode_0sv0ru8->dio_mcm_episode_0k1pid9,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.023758,0.076526,0.020797,0.025187,-0.004797
dio_mcm_episode_0k1pid9->dio_mcm_episode_1yy9dcm,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.020485,-0.015379,-0.048670,0.034665,-0.038706
dio_mcm_episode_10sv6w0->dio_mcm_episode_1rxdw4p,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.025403,-0.356321,-0.028508,0.009736,-0.148580
dio_mcm_episode_1rxdw4p->dio_mcm_episode_0e7qvj1,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),-0.003618,0.023153,-0.132561,-0.027325,-0.129233
dio_mcm_episode_1hdpu9s->dio_mcm_episode_0kvnsmd,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->spannungsrand_kippnaehe (1/1),0.252953,0.045887,0.065902,-0.156487,0.755808
dio_mcm_episode_0kvnsmd->dio_mcm_episode_1adxznm,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.096859,-0.002852,-0.014998,0.040880,-0.248548
dio_mcm_episode_1adxznm->dio_mcm_episode_0f3xyli,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->zentrum_stabil (1/1),-0.123867,0.003314,-0.007126,0.096607,-0.407495
dio_mcm_episode_0f3xyli->dio_mcm_episode_0ldenly,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009645,-0.002617,-0.001235,0.003453,-0.012094
dio_mcm_episode_0ldenly->dio_mcm_episode_0lne9ax,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.012422,0.024294,-0.010850,0.009444,-0.039478
dio_mcm_episode_0lne9ax->dio_mcm_episode_0sv0ru8,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.029393,0.335699,-0.025164,0.001504,-0.052782
dio_mcm_episode_0sv0ru8->dio_mcm_episode_09w1tmn,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009661,-0.003297,-0.049232,0.005116,-0.024903
dio_mcm_episode_09w1tmn->dio_mcm_episode_1yy9dcm,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.028508,0.000009,0.031754,0.012294,0.087028
dio_mcm_episode_10sv6w0->dio_mcm_episode_1bcj8qx,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.001197,0.014785,-0.002088,0.005574,-0.033957
dio_mcm_episode_0f1kb3e->dio_mcm_episode_181h3zs,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.192647,0.476863,0.001941,0.141104,-0.416398
dio_mcm_episode_181h3zs->dio_mcm_episode_17qt878,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009851,-0.181779,-0.088145,-0.032629,-0.211136
dio_mcm_episode_17qt878->dio_mcm_episode_0lne9ax,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.018258,0.223549,-0.041943,0.031297,0.058141
dio_mcm_episode_0lne9ax->dio_mcm_episode_0k1pid9,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.038365,-0.045229,-0.041736,0.008065,-0.188144
dio_mcm_episode_0k1pid9->dio_mcm_episode_0r99tas,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.058907,-0.635342,0.073372,-0.047352,0.100945
dio_mcm_episode_0r99tas->dio_mcm_episode_1yefj2f,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->zentrum_stabil (1/1),-0.034244,0.258851,0.038153,0.058964,0.073242
dio_mcm_episode_1yefj2f->dio_mcm_episode_0jbl5pq,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.008066,0.029236,-0.016907,0.001697,-0.030074
dio_mcm_episode_0qzjuvj->dio_mcm_episode_0yx4mnl,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.007304,-0.078547,-0.002927,-0.016188,-0.043714
dio_mcm_episode_0yx4mnl->dio_mcm_episode_0z748ck,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.082807,0.083864,0.040677,-0.056039,0.278930
dio_mcm_episode_0tre8bg->dio_mcm_episode_15yxfhz,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.145594,-0.232503,0.032358,0.060498,-0.466867
dio_mcm_episode_15yxfhz->dio_mcm_episode_0n5sqpn,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->zentrum_stabil (1/1),-0.105831,0.074235,-0.138909,0.072605,-0.325614
dio_mcm_episode_0n5sqpn->dio_mcm_episode_0lne9ax,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.007972,0.046125,-0.007769,0.001639,0.007779
dio_mcm_episode_0qzjuvj->dio_mcm_episode_0hjnwsk,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->offene_variante (1/1),-0.042226,0.067395,-0.124807,0.012221,-0.154777
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0erxbeb,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.141108,-0.123461,0.095852,-0.108834,0.288176
dio_mcm_episode_0erxbeb->dio_mcm_episode_18bgpor,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.163032,0.059819,-0.062915,0.132092,-0.308253
dio_mcm_episode_18bgpor->dio_mcm_episode_0qhs6nb,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.114536,-0.359979,0.122486,-0.091825,0.222109
dio_mcm_episode_0qhs6nb->dio_mcm_episode_0ppr02l,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.096643,0.320534,-0.136760,0.073201,-0.224687
dio_mcm_episode_0ppr02l->dio_mcm_episode_0y1i8dq,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.036720,-0.379736,-0.007518,-0.048103,-0.018050
dio_mcm_episode_0y1i8dq->dio_mcm_episode_0ne8zu9,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.053935,0.045936,-0.032541,0.039539,-0.149274
dio_mcm_episode_0ne8zu9->dio_mcm_episode_1xp8o2t,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),0.075426,-0.040337,0.126797,-0.036794,0.244560
dio_mcm_episode_1xp8o2t->dio_mcm_episode_0ne8zu9,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.037366,-0.633333,-0.007892,-0.066598,-0.099500
dio_mcm_episode_0ne8zu9->dio_mcm_episode_07llqq8,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->offene_variante (1/1),0.041531,0.000000,0.014445,-0.016422,0.204727
dio_mcm_episode_07llqq8->dio_mcm_episode_1rviit8,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->zentrum_stabil (1/1),-0.050499,-0.099805,-0.014354,0.078018,-0.019921
dio_mcm_episode_1rviit8->dio_mcm_episode_18n06fj,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.001541,0.065706,0.020872,0.008844,0.031646
dio_mcm_episode_0mji3u6->dio_mcm_episode_1rylps5,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->spannungsrand_kippnaehe (1/1),0.142293,-0.097550,0.244688,-0.056903,0.474102
dio_mcm_episode_1rylps5->dio_mcm_episode_1u741ze,1,1,PAXG_2024_1H_YEAR (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.070879,-0.175727,-0.199547,-0.014068,-0.337010
dio_mcm_episode_1u741ze->dio_mcm_episode_1rylps5,1,1,PAXG_2024_1H_YEAR (1/1),offene_variante->zentrum_stabil (1/1),-0.040922,0.131100,0.007133,0.056356,-0.024794
dio_mcm_episode_1rylps5->dio_mcm_episode_0mji3u6,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->offene_variante (1/1),0.023141,-0.334100,-0.030870,-0.043840,-0.023470
dio_mcm_episode_0mji3u6->dio_mcm_episode_04g6nc4,1,1,PAXG_2024_1H_YEAR (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.299874,0.263084,0.275940,-0.201812,0.842166
