dataset,source_key_posthoc,source_asset_posthoc,source_year_posthoc,target_key_posthoc,target_universe,source_ticks,target_ticks,raw_trace_sha256,raw_trace_unchanged,field_state_unchanged_by_observers,projection_order_invariant,observer_receives_field_object,observer_writes_field,viranz_parameter_used,memory_read,memory_written,influences_action,activation_rank_closures,activation_above_mean_closures,afterimage_rank_closures,afterimage_above_mean_closures,overlap_activation_rank__activation_above_mean,overlap_activation_rank__afterimage_rank,overlap_activation_rank__afterimage_above_mean,overlap_activation_above_mean__afterimage_above_mean
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2025|13000,b,994,994,89b28e20761c94cc2cd10bca82bb02819650346cc74da943ae6d0fcff9008e51,1,1,1,0,0,0,0,0,0,178,226,254,76,47,54,21,26
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2025|0,b,994,994,457735dcbde8c201ffa7f333919a003bf1ef23880ed82a729ce551776d087d7a,1,1,1,0,0,0,0,0,0,201,233,244,95,41,51,16,37
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2025|8000,b,994,994,223ed2e5dc4de7aa3028889f7354fed10a3bd46e000319afd286632fa7011f96,1,1,1,0,0,0,0,0,0,182,229,268,85,46,46,15,32
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2025|1000,b,994,994,a12039823654f91f59cce6e75e2666ca389e5b67468b05790a8d7d0e732fd41c,1,1,1,0,0,0,0,0,0,183,233,261,80,53,61,18,32
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|SOL|2025|7000,b,994,994,b49c74083742eeeedd26708732ef60ff9bc6798c93276f58fea33b77378d0fd8,1,1,1,0,0,0,0,0,0,180,228,257,78,45,53,15,33
2091_basis,2091_basis|BTC|2024|3000,BTC,2024,2091_basis|BTC|2025|12000,b,994,994,5543f05a9227619ab106b7b9800ea2eb2be992fc79808f3451d14d7c06a36d13,1,1,1,0,0,0,0,0,0,188,257,272,94,60,60,20,38
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2024|10000,a,994,994,456be028165c0578b6433d2aa2c18304234f0aef30410c28e2860290cb0adf84,1,1,1,0,0,0,0,0,0,181,227,264,72,49,47,10,24
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2024|13000,a,994,994,b7e389fe884d2894a7752f40a0d415e7fe8d2ef77e3ce2481f04beeb5af1841d,1,1,1,0,0,0,0,0,0,173,249,270,97,44,53,15,40
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|1000,a,994,994,4a0c1b1be88a3406b8dc60eafad51d1d35960bb53ea705de727d650308676dc9,1,1,1,0,0,0,0,0,0,193,213,262,85,44,54,19,33
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|2000,a,994,994,301e3f0339a26054cd2f9bafbd674522f8282d3e5ee7dc82ebfff4adce6982d8,1,1,1,0,0,0,0,0,0,204,202,257,65,44,58,14,22
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2024|2000,a,994,994,97976aee5898d99172c549ff3d02d850a5246ae59ea4b7f7acef20d4ec4ae568,1,1,1,0,0,0,0,0,0,179,235,276,88,55,58,14,33
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|7000,a,994,994,c36c1655d32d53fbddd6eb4b7becda09090685d2c23c3afbe877172ceff7cfae,1,1,1,0,0,0,0,0,0,186,223,255,75,43,58,18,22
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2024|1000,a,994,994,10bd941a0c6456c347e6d2ec4b6b73b627fe1d35d4128e08450e94968b7c9bdf,1,1,1,0,0,0,0,0,0,183,228,260,98,32,56,20,35
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|8000,a,994,994,23b593eb1f1d9dced111cbf63a83e88d4d70c27a4b7283530d8f4d699aed7724,1,1,1,0,0,0,0,0,0,187,222,265,84,51,46,16,25
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2024|4000,b,994,994,a7c8c6ed163c14c5ebc249bf8dda79da7466607f3c2958c2296a223597f0a6c3,1,1,1,0,0,0,0,0,0,196,224,262,85,54,59,17,34
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|15000,b,994,994,b1dce5ffcfa03cbe4228a07262df1b1e0be838ccab284ca12ec4fb44dee6e86e,1,1,1,0,0,0,0,0,0,181,237,264,87,46,58,15,35
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|13000,b,994,994,eabb41f202e9b70dc917d476790d386aabff6fecaa84fbf1ea9806b49ebb9e2c,1,1,1,0,0,0,0,0,0,178,226,255,76,47,54,21,26
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|0,b,994,994,715539e618882474d55a15c06233a3f8491d9695726aa727ffc058861863c82a,1,1,1,0,0,0,0,0,0,201,233,246,95,41,52,16,37
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|8000,b,994,994,d56f58aaa445a616b52e231b45e9e70dd3e5b9fb34a18da47356d9aec561ba28,1,1,1,0,0,0,0,0,0,182,229,267,85,46,46,15,32
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|1000,b,994,994,1af332547c80a6697a52f74bc0ed265add84e7b272173e5627ab7b7049894d80,1,1,1,0,0,0,0,0,0,182,233,261,80,53,61,18,32
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|SOL|2025|7000,b,994,994,9be01eddc6d0b8b9e6d18ce2d962cc3c33bced6de6804168029c8191f01b9f3b,1,1,1,0,0,0,0,0,0,180,227,255,78,45,53,15,33
2091_basis,2091_basis|BTC|2024|13000,BTC,2024,2091_basis|BTC|2025|12000,b,994,994,9fc14a41e333c2c236ec9233e1708440cb1038b50354b4a3eb13e3a0d0d7ee7c,1,1,1,0,0,0,0,0,0,187,257,273,94,60,60,20,38
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2024|10000,a,994,994,e243b9af81fd2a297babc07097dc30d86a8608ecbbc0c026f5c3216f349df97d,1,1,1,0,0,0,0,0,0,181,227,264,72,49,45,10,23
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2024|13000,a,994,994,e710f5304e6280d934040f3438dc2a08873f9eae1d4edc10fc65ab4df9eea69a,1,1,1,0,0,0,0,0,0,174,249,270,97,45,52,15,40
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|1000,a,994,994,a35d4900bd3e53f47591d5a0ca7ac15ace86a10323aaeccd6de10be79fefa0f3,1,1,1,0,0,0,0,0,0,194,213,262,85,43,55,19,33
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|2000,a,994,994,e743db0df9422c6f88ea3b44d5f38cbed87b85eb8a5da4ad315672c938a35525,1,1,1,0,0,0,0,0,0,205,202,253,65,44,58,14,22
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2024|2000,a,994,994,c3d298d7ae9c4827aee62e646e1c85a5bdc3427180d8146043df7fe6c3bdc71e,1,1,1,0,0,0,0,0,0,180,235,276,88,55,58,14,33
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|7000,a,994,994,6823053523dd6d1a4df9a747eb5cb83ee3dd3c9840c8b6729617cbf0dcc199f0,1,1,1,0,0,0,0,0,0,187,223,255,75,43,58,18,22
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2024|1000,a,994,994,c4f982c9e1acf71fdb0ad8920917171bae03250a840aeba482523a6f12780296,1,1,1,0,0,0,0,0,0,183,228,261,98,33,55,20,35
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|8000,a,994,994,842c44fa4b2dbdefba212077c3357f3873a30cb0d7db269ceb4c13bf6bc533d7,1,1,1,0,0,0,0,0,0,188,222,266,84,51,46,16,25
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2024|4000,b,994,994,bbde6e2d5a375724971bd995b91367e83cee1ee8ab5b194abdf3ba23fff8432e,1,1,1,0,0,0,0,0,0,197,225,264,85,53,59,17,34
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|15000,b,994,994,35194faa24c16f265bbf8c09778a3a1c566bb03ef7ba52ed7af2b5298109e25f,1,1,1,0,0,0,0,0,0,181,237,267,87,47,58,15,35
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|13000,b,994,994,2458e236f792e564c8baa3af714c14410d41bf253939157ed25bb2ef868f9be5,1,1,1,0,0,0,0,0,0,179,226,254,76,48,53,21,26
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|0,b,994,994,5a005b627d52d51c6d4e28bd40d1a9360ad76c892ece7b9977bca455862a89ec,1,1,1,0,0,0,0,0,0,201,233,248,95,41,54,16,37
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|8000,b,994,994,237534259f60873f599d984a685be1d63f8c1790b244d13f36d4c2042a03054b,1,1,1,0,0,0,0,0,0,183,229,269,85,45,46,17,32
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|1000,b,994,994,90cd2eadeb14775b87d7e40d5f71f5a235ce9a4a8e9845bb2930c02af460d68e,1,1,1,0,0,0,0,0,0,183,233,261,80,53,62,18,32
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|SOL|2025|7000,b,994,994,9d95ae20e5e197338da4fd9c37d114d2b889f8e449a1fa9420ba7cb77353ed91,1,1,1,0,0,0,0,0,0,181,228,255,78,45,54,15,33
2091_basis,2091_basis|BTC|2025|4000,BTC,2025,2091_basis|BTC|2025|12000,b,994,994,4ecee65f3eb94497b8a5a9b091e055ed6fe3273682d01ee3f0fa0db01b7e19f2,1,1,1,0,0,0,0,0,0,188,257,272,94,60,60,20,38
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2024|10000,a,994,994,2432ab2177bec7110bec9da0752fa6001a67acf30a954675ad12dfa6600d6cec,1,1,1,0,0,0,0,0,0,181,227,265,73,49,48,10,23
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2024|13000,a,994,994,9d6eafab4d0dd23537a3cf90915b9d5156806569a6dafb26ddf9fc4ea8303f8a,1,1,1,0,0,0,0,0,0,173,250,268,101,46,51,15,42
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|1000,a,994,994,359e07ab4ca81ffba521b8a1c1e78c839d7339217f46458bdbd61fa863f7d968,1,1,1,0,0,0,0,0,0,193,214,268,86,44,58,19,33
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|2000,a,994,994,ffab460dabe8d5d043ff54a71c0d17fbbf5cd091f2148c64f9c17a651f3cdd79,1,1,1,0,0,0,0,0,0,203,202,253,66,44,57,14,22
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2024|2000,a,994,994,541bf492f91c4c47bd9513fd874f9e5180bf07586f36e26cfae59d7832c1a4f4,1,1,1,0,0,0,0,0,0,180,234,276,92,54,59,14,35
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|7000,a,994,994,fa56a950daadb12b4be90c6ffb79c800121f631352c61e23834c1b50c8f886a9,1,1,1,0,0,0,0,0,0,186,223,253,76,43,58,19,22
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2024|1000,a,994,994,946003021e77688b85bf9adf949562d41bc60e6cd9fb120f73951732f62afe87,1,1,1,0,0,0,0,0,0,182,228,260,101,32,57,21,35
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|8000,a,994,994,b2b0022c818fc12a0c08921432bce9050dcf517518214e41d4c82f3a4a7ad341,1,1,1,0,0,0,0,0,0,188,223,266,85,52,46,16,25
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2024|4000,b,994,994,0bd58a646c75b9d038b3616060ed682833255658e726e6a9a8c5c3c6c588293a,1,1,1,0,0,0,0,0,0,197,225,261,86,55,60,19,34
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|15000,b,994,994,37dfce4e2efccd512986c0680f8ed05cef785c887bb17dce1b948de545aeef24,1,1,1,0,0,0,0,0,0,181,238,267,84,46,59,15,35
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|13000,b,994,994,01ad071aa93d0501c85cc0820c8a51e4687a07e02c656697d5f56b2578eb23e0,1,1,1,0,0,0,0,0,0,178,226,252,77,47,52,20,26
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|0,b,994,994,00cfd5e6feabd7005c2acc3a1260f9745bdf737526dc30a2b82f0f9e477392fc,1,1,1,0,0,0,0,0,0,199,235,248,96,41,52,16,37
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|8000,b,994,994,f74700224763781384ba059498f639f8b5e8fc8e418f8c05c2987bc478691f16,1,1,1,0,0,0,0,0,0,183,229,269,84,45,46,15,31
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|1000,b,994,994,9cd7279991803567ab25c0642e63e50625e95eb8ceade0f6871cb9529d76cbe4,1,1,1,0,0,0,0,0,0,182,233,261,80,53,60,18,32
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|SOL|2025|7000,b,994,994,e7921fa53399a18acd1fa6fe7c9b62d2bc75f7d053cd67623096847259e39404,1,1,1,0,0,0,0,0,0,181,228,252,80,46,53,15,33
2091_basis,2091_basis|SOL|2025|5000,SOL,2025,2091_basis|BTC|2025|12000,b,994,994,316095f2034bc1ff2f3d3008722a0b9c07d32613a7120757a3f6a55bb8a4b38e,1,1,1,0,0,0,0,0,0,188,257,273,97,60,60,21,39
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2024|10000,a,994,994,f2c3afd0576fbff8c95eadbbc3399e36c27be027fdb4609192193af3269637f4,1,1,1,0,0,0,0,0,0,181,227,265,72,49,46,10,23
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2024|13000,a,994,994,4fbd47c5cdcca769ae864d1e764318a7a7ffbab1b2c0e028cb6631a34bed2105,1,1,1,0,0,0,0,0,0,173,250,270,101,46,51,15,42
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|1000,a,994,994,fb2ea62f0585228123e930d918a113fb10ff9853e7aec9aa7bbf213cd10e2ea4,1,1,1,0,0,0,0,0,0,193,214,264,85,44,56,19,33
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|2000,a,994,994,3e95217eef146347f34297825d6cfae355e5b67c52442dc4147b2be6bda65435,1,1,1,0,0,0,0,0,0,204,202,254,65,44,58,14,22
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2024|2000,a,994,994,007908c7981c6e8ebb62ce131986191b0b35959585929ae558f352d9d226dcb3,1,1,1,0,0,0,0,0,0,180,234,276,89,54,58,14,34
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|7000,a,994,994,e80cbee19a19fca3a28ed121d9587af9ba3bbc44c90e10aafe555f0db670ed9a,1,1,1,0,0,0,0,0,0,187,223,254,76,43,58,18,23
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2024|1000,a,994,994,b42647bcad4a8b9e8ebfef002a39e123dfd635cd40852bb92402567926308695,1,1,1,0,0,0,0,0,0,183,228,260,100,32,56,20,37
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|8000,a,994,994,356ce1ecb18529f4efd094bd0d17f087c486201396c73b939b1892592b8f46da,1,1,1,0,0,0,0,0,0,188,223,265,84,51,47,16,25
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2024|4000,b,994,994,d5ea027da25e0d8bb7a0874850cc79b3242c474a5d2aad3430087b001dd5ecd3,1,1,1,0,0,0,0,0,0,197,225,263,86,54,60,17,34
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|15000,b,994,994,2c67014a8c4e47408d6fec89d2694195f29aa0acb654ca0f661b7696da844cef,1,1,1,0,0,0,0,0,0,181,238,267,87,46,58,15,36
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|13000,b,994,994,a3ecddd18132e28759c5c48296168cfc2ca0e10025357721729db2a619a4bae3,1,1,1,0,0,0,0,0,0,178,226,255,76,47,54,20,26
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|0,b,994,994,ed8eda664b6bbee6e159925657bedd34f7ffccc3852d0aeeffc0559c96a9d6cb,1,1,1,0,0,0,0,0,0,200,234,245,95,41,51,16,37
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|8000,b,994,994,264b9cf58e796e060efc76f8351027abc6664b338a61fd5ccecca323680bd28e,1,1,1,0,0,0,0,0,0,182,229,269,85,46,46,15,31
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|1000,b,994,994,74d98d6604fbfe5f23839167f1c1b3e53cdb129456fdeccadd6defd2272d1f1d,1,1,1,0,0,0,0,0,0,182,233,263,79,53,60,18,32
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|SOL|2025|7000,b,994,994,7c1b19588a82a1a562af2832bafc0d9ac9c3d29085a26cdcb85ea12552977fd6,1,1,1,0,0,0,0,0,0,182,228,253,80,45,54,15,33
2091_basis,2091_basis|BTC|2025|6000,BTC,2025,2091_basis|BTC|2025|12000,b,994,994,a1f85329e65f563de43874273942819f72f87f3ee8da46d5fe8a37ee44aadd02,1,1,1,0,0,0,0,0,0,188,257,273,94,60,60,20,38
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2024|10000,a,994,994,7c20dcd96ead071559df12894a3110f5e89395d4a0059279b85e50dc96dcd618,1,1,1,0,0,0,0,0,0,181,227,263,71,49,46,11,23
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2024|13000,a,994,994,663bb50f4d55e4b78d58feeafb4635c3fbd9c016635e4ef6e4b312d655e807c7,1,1,1,0,0,0,0,0,0,174,249,271,97,45,54,15,40
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|1000,a,994,994,d3636c59cd6507a9b8334b22c5ec389c2110c3d6e4c2f5967e1146c775db4fcd,1,1,1,0,0,0,0,0,0,194,213,264,85,45,55,19,33
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|2000,a,994,994,6ac9b57164946b377af5bc7f5c3a64f1e55321f08303802853a9dbc770c19d53,1,1,1,0,0,0,0,0,0,203,202,253,65,45,58,14,22
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2024|2000,a,994,994,d9c2768ef27e76d9d4dbb328e52d86dec1e63a09034fad89f13a964529631d03,1,1,1,0,0,0,0,0,0,179,234,277,88,55,60,14,34
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|7000,a,994,994,53fbabcb113d23fd921704cd95fd43ad67e7645948168a7a70db210ece5b6bec,1,1,1,0,0,0,0,0,0,185,223,256,75,44,57,17,22
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2024|1000,a,994,994,4af80f0940dc0f1343bec3b34c1d5b9a0be30ad634cb33f80a1a6ade91d9c3ef,1,1,1,0,0,0,0,0,0,184,227,260,98,32,56,20,35
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|8000,a,994,994,66e493bf3c086cb49d20670ced20b94e1d44c226b3e27d5ecc7f5e7b2c3f7558,1,1,1,0,0,0,0,0,0,188,222,265,84,51,47,16,25
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2024|4000,b,994,994,afdc6a264b238c2e2346bc13b93b93ca45908b0565cae3d4c3e0504419196211,1,1,1,0,0,0,0,0,0,197,225,263,83,53,59,17,34
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|15000,b,994,994,aa35dd4c5105d212def0613b718d26f6ac3ede277f6b778d4ecc972341e2f75d,1,1,1,0,0,0,0,0,0,182,236,267,88,46,58,16,35
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|13000,b,994,994,fa5ba278f10fc1e4766729705d25a6c5f48412a1a338d7866e2dabbee56f1960,1,1,1,0,0,0,0,0,0,179,226,254,75,47,54,21,25
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|0,b,994,994,619e5ae934fc9a3f464eef46404da2b38ec6ad49d95eeca78f86bbbc261f8116,1,1,1,0,0,0,0,0,0,201,233,246,95,41,52,16,37
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|8000,b,994,994,00bc0102fe50a236c7873db8b1c8e50c7a5026440f6463e9086c62b2e8204c51,1,1,1,0,0,0,0,0,0,183,229,269,85,46,46,15,32
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|1000,b,994,994,12431ebff93407935cc280fce886db33fcb6372ffbb72d3b6bd722f5d47a9929,1,1,1,0,0,0,0,0,0,183,233,263,81,53,61,19,33
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|SOL|2025|7000,b,994,994,fcaae060578f036c1db699ec55927c7fed002d04c291da3fe41bd4e0ad5ac27b,1,1,1,0,0,0,0,0,0,181,227,253,78,45,54,15,33
2091_basis,2091_basis|BTC|2025|3000,BTC,2025,2091_basis|BTC|2025|12000,b,994,994,de24fa7c78b13151cbdaea19f4d4e4fdbbd488610080ce7f63aefe90ff21b7dd,1,1,1,0,0,0,0,0,0,190,257,272,94,61,61,20,38
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|SOL|2024|10000,a,994,994,c26659c5dff7eddcb5577f6ec1003ac916cdf102154116cef061e2ad783203db,1,1,1,0,0,0,0,0,0,181,227,264,73,49,47,10,23
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|SOL|2024|13000,a,994,994,e78e289a29ad5b2dc255405495e6bb9b4e2d27abe24f376167b0d7a79eaa7dcc,1,1,1,0,0,0,0,0,0,174,250,267,102,46,51,15,42
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|BTC|2025|1000,a,994,994,7f05380f29d5432ebb7ba722c7e583a7f9312ceb94a715063b22c81090e2f2ca,1,1,1,0,0,0,0,0,0,193,214,265,86,44,56,19,33
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|BTC|2025|2000,a,994,994,46fa3869ce5d2fa2617bff82329acd9ca1e23992cabb76390988fbb103817555,1,1,1,0,0,0,0,0,0,203,202,254,66,44,58,14,22
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|SOL|2024|2000,a,994,994,5a38e7570053369f270e07f3d4debe55b84771366cd86ddf4f82256044fc8ae0,1,1,1,0,0,0,0,0,0,180,234,276,90,54,59,14,34
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|BTC|2025|7000,a,994,994,c7297162c6cef4ad66a500e2168ab2aa171bf65a9e6bbbe9a2f9f4abc36e959a,1,1,1,0,0,0,0,0,0,186,223,253,77,43,58,18,23
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|BTC|2024|1000,a,994,994,0d5fdb43e45c78e4f53445ae5276c86ecc595a551f588b1b282ca98e6f8408d2,1,1,1,0,0,0,0,0,0,182,228,259,100,33,55,21,36
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|SOL|2025|8000,a,994,994,5ab0695c350c37b4494064525aaaeffc160507c2bd306feffae09ab87c799d63,1,1,1,0,0,0,0,0,0,188,223,266,85,52,47,16,25
2091_basis,2091_basis|SOL|2025|14000,SOL,2025,2091_basis|BTC|2024|4000,b,994,994,d76c96720e67a1feec7eb18742029882a4fe98e61d9fb3a46e6c508d941cef25,1,1,1,0,0,0,0,0,0,197,225,262,86,54,59,19,33
