asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,world_kind,timeframe,year
SOL,0,1000,wick_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_wick_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,32,0.03219315895372234,0.28125,0.8214285714285714,dio_1xrt,2,0.25,11,9,0.7465488888888889,0.1412798888888889,0.19545553535353538,0.22826534343434335,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_017,15m,2024
SOL,3000,4000,wick_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_wick_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein;dio_0u24,dio_0v65;dio_0qup,30,0.030181086519114688,0.3,0.7999999999999999,dio_0fe7,2,0.25,8,7,0.7552611428571429,0.14331685714285713,0.3728618928571429,0.46202896428571427,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_017,1h,2024
SOL,6000,7000,wick_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_wick_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_17dc;dio_0u24,28,0.028169014084507043,0.25,0.8571428571428571,dio_0ein,2,0.25,7,11,0.7531653636363637,0.13525563636363638,0.24565054545454545,0.3577458961038961,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_017,1h,2024
SOL,12000,13000,wick_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_wick_phase_017_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,31,0.03118712273641851,0.3870967741935484,0.7004608294930875,dio_1xrt,3,0.375,11,10,0.7509944999999999,0.1484958,0.3032202909090909,0.38651848181818194,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_017,15m,2024
SOL,24000,25000,wick_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_wick_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_1ba6,20,0.02012072434607646,0.3,0.7999999999999999,dio_0ein,1,0.125,11,6,0.7470286666666667,0.137977,0.14663749999999998,0.3824377272727273,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_017,15m,2024
BTC,0,1000,volume_phase_017_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_volume_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0qup,dio_0ein;dio_0u24,30,0.030181086519114688,0.26666666666666666,0.8380952380952381,dio_1xrt,3,0.375,16,8,0.7507866249999999,0.14586637500000002,0.2721231875,0.33992575,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,1h,2024
BTC,0,1000,volume_phase_017_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_volume_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,22,0.022132796780684104,0.3181818181818182,0.7792207792207793,dio_0v65,2,0.25,6,12,0.7495906666666666,0.13623033333333334,0.24822608333333335,0.5959734166666667,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,15m,2024
BTC,3000,4000,volume_phase_017_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_volume_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,25,0.025150905432595575,0.28,0.8228571428571428,dio_0fe7,3,0.375,9,7,0.746408,0.14674571428571428,0.22667071428571425,0.2718359047619048,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,1h,2024
BTC,6000,7000,volume_phase_017_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_volume_phase_017_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,26,0.026156941649899398,0.3076923076923077,0.7912087912087912,dio_17dc,1,0.125,13,8,0.748445625,0.14021375,0.14276475961538465,0.21198484615384616,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,1h,2024
BTC,12000,13000,volume_phase_017_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_volume_phase_017_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,32,0.03219315895372234,0.3125,0.7857142857142857,dio_0ein,2,0.25,9,19,0.747495105263158,0.14383736842105263,0.24290203508771935,0.2741982046783626,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,15m,2024
BTC,24000,25000,volume_phase_017_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_volume_phase_017_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,26,0.026156941649899398,0.2692307692307692,0.8351648351648352,dio_1xrt,2,0.25,7,5,0.7484018000000001,0.1446926,0.27949902857142855,0.45464288571428574,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,15m,2024
SOL,0,1000,volume_phase_017_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_volume_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_17dc,26,0.026156941649899398,0.23076923076923078,0.879120879120879,dio_0v65,3,0.375,14,7,0.7521692857142857,0.134202,0.18826699999999996,0.37834114285714293,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,1h,2024
SOL,0,1000,volume_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_volume_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,30,0.030181086519114688,0.4,0.6857142857142857,dio_1xrt,1,0.125,7,12,0.7497047499999999,0.1410075,0.29938392857142854,0.4126107738095238,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,15m,2024
SOL,3000,4000,volume_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_volume_phase_017_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,22,0.022132796780684104,0.22727272727272727,0.8831168831168831,dio_1xrt,0,0.0,9,4,0.7467145,0.14140350000000002,0.19037152777777774,0.4743954722222223,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,1h,2024
SOL,6000,7000,volume_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_volume_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_17dc;dio_0qup,25,0.025150905432595575,0.24,0.8685714285714285,dio_1xrt,3,0.375,10,9,0.752873,0.13535166666666665,0.2459199777777778,0.45818231111111113,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,1h,2024
SOL,12000,13000,volume_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_volume_phase_017_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein,dio_1ba6;dio_0u24;dio_0qup,28,0.028169014084507043,0.32142857142857145,0.7755102040816327,dio_1xrt,4,0.5,10,5,0.7488628,0.146479,0.32057230000000003,0.3705365,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,15m,2024
SOL,24000,25000,volume_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_volume_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_17dc;dio_0qup,27,0.02716297786720322,0.37037037037037035,0.7195767195767196,dio_1xrt,3,0.375,13,6,0.7583135,0.13687083333333336,0.3297669487179487,0.3177501538461538,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_017,15m,2024
BTC,0,1000,sign_phase_083_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_sign_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,19,0.019114688128772636,0.3157894736842105,0.7819548872180452,dio_0fe7,1,0.125,5,5,0.7505303999999999,0.1399464,0.2745306,0.5909057999999999,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,1h,2024
BTC,0,1000,sign_phase_083_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_sign_phase_083_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65,dio_0ein;dio_0u24;dio_0qup,13,0.013078470824949699,0.38461538461538464,0.7032967032967034,dio_0fe7,2,0.25,4,5,0.7450922,0.1434462,0.23411039999999997,0.6887672,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,15m,2024
BTC,3000,4000,sign_phase_083_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_sign_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,16,0.01609657947686117,0.3125,0.7857142857142857,dio_0fe7,0,0.0,3,3,0.748906,0.14110033333333336,0.16904966666666665,0.2737923333333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,1h,2024
BTC,6000,7000,sign_phase_083_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_sign_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,19,0.019114688128772636,0.3684210526315789,0.7218045112781954,dio_1xrt,1,0.125,8,5,0.7515426,0.1472596,0.237600425,0.39532280000000003,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,1h,2024
BTC,12000,13000,sign_phase_083_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_sign_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,12,0.012072434607645875,0.4166666666666667,0.6666666666666666,dio_1xrt,1,0.125,3,4,0.74019575,0.1475565,0.142429,0.3073335833333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,15m,2024
BTC,24000,25000,sign_phase_083_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_sign_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,22,0.022132796780684104,0.5,0.5714285714285714,dio_1xrt,1,0.125,8,5,0.7625386000000001,0.1468324,0.403344075,0.45890595,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,15m,2024
SOL,0,1000,sign_phase_083_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_sign_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,26,0.026156941649899398,0.2692307692307692,0.8351648351648352,dio_1xrt,4,0.5,13,5,0.7486438,0.1442554,0.2733951076923077,0.4323096923076923,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,1h,2024
SOL,0,1000,sign_phase_083_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_083_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65,dio_0ein;dio_0u24;dio_0qup,20,0.02012072434607646,0.25,0.8571428571428571,dio_0fe7,2,0.25,5,9,0.7579793333333333,0.13783033333333336,0.20052644444444442,0.44306866666666667,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,15m,2024
SOL,3000,4000,sign_phase_083_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein;dio_0u24;dio_0qup,dio_0v65,27,0.02716297786720322,0.2962962962962963,0.8042328042328043,dio_1xrt,1,0.125,10,10,0.7478256,0.1443103,0.2537262,0.46176300000000003,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,1h,2024
SOL,6000,7000,sign_phase_083_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,18,0.018108651911468814,0.4444444444444444,0.634920634920635,dio_1xrt,3,0.375,4,7,0.7500598571428572,0.14442128571428572,0.29337985714285714,0.628169,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,1h,2024
SOL,12000,13000,sign_phase_083_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,29,0.029175050301810865,0.20689655172413793,0.9064039408866995,dio_0ein,2,0.25,17,3,0.7524886666666667,0.13673666666666667,0.1954812941176471,0.3282705882352942,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,15m,2024
SOL,24000,25000,sign_phase_083_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,23,0.023138832997987926,0.34782608695652173,0.7453416149068323,dio_1xrt,3,0.375,9,4,0.74712925,0.1432405,0.22166388888888888,0.2088746944444445,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_083,15m,2024
BTC,0,1000,magnitude_phase_083_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_083_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_0ein;dio_0qup,dio_1ba6;dio_0v65;dio_0u24,14,0.014084507042253521,0.2857142857142857,0.8163265306122449,dio_0fe7,2,0.25,4,6,0.7443423333333333,0.13823,0.14754983333333332,0.5518918333333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,1h,2024
BTC,0,1000,magnitude_phase_083_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,20,0.02012072434607646,0.3,0.7999999999999999,dio_0fe7,2,0.25,9,3,0.7530576666666667,0.13987,0.26803244444444446,0.38060266666666676,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,15m,2024
BTC,3000,4000,magnitude_phase_083_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_magnitude_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,22,0.022132796780684104,0.22727272727272727,0.8831168831168831,dio_1xrt,2,0.25,6,5,0.7418258,0.144567,0.1435788,0.5261372,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,1h,2024
BTC,6000,7000,magnitude_phase_083_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_magnitude_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,20,0.02012072434607646,0.45,0.6285714285714287,dio_1xrt,1,0.125,6,7,0.7439461428571429,0.14583714285714283,0.23835738095238093,0.307446619047619,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,1h,2024
BTC,12000,13000,magnitude_phase_083_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_magnitude_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,17,0.01710261569416499,0.17647058823529413,0.9411764705882353,dio_17dc,2,0.25,8,4,0.74397575,0.13869675,0.13338850000000002,0.569666375,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,15m,2024
BTC,24000,25000,magnitude_phase_083_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_magnitude_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,22,0.022132796780684104,0.3181818181818182,0.7792207792207793,dio_1xrt,0,0.0,9,3,0.7443396666666667,0.13656966666666667,0.0988738888888889,0.3052468888888888,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,15m,2024
SOL,0,1000,magnitude_phase_083_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_magnitude_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,30,0.030181086519114688,0.23333333333333334,0.8761904761904761,dio_0fe7,3,0.375,14,7,0.7491841428571429,0.14080414285714285,0.2339994285714286,0.3100592857142857,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,1h,2024
SOL,0,1000,magnitude_phase_083_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_magnitude_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0qup,dio_1ba6;dio_0u24,27,0.02716297786720322,0.3333333333333333,0.761904761904762,dio_1xrt,3,0.375,10,11,0.7499975454545456,0.1416820909090909,0.2804422363636363,0.3560323000000001,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,15m,2024
SOL,3000,4000,magnitude_phase_083_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_magnitude_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,12,0.012072434607645875,0.5,0.5714285714285714,dio_1xrt,1,0.125,1,4,0.729615,0.156231,0.1202385,0.346102,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,1h,2024
SOL,6000,7000,magnitude_phase_083_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_magnitude_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,29,0.029175050301810865,0.2413793103448276,0.8669950738916256,dio_0fe7,4,0.5,8,11,0.7560579090909091,0.13250645454545454,0.18507395454545456,0.373449909090909,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,1h,2024
SOL,12000,13000,magnitude_phase_083_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_magnitude_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,25,0.025150905432595575,0.2,0.9142857142857144,dio_0fe7,2,0.25,6,8,0.745144,0.141549125,0.165348375,0.29507420833333337,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,15m,2024
SOL,24000,25000,magnitude_phase_083_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_magnitude_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,20,0.02012072434607646,0.2,0.9142857142857144,dio_0fe7,2,0.25,9,6,0.7446188333333333,0.14073533333333335,0.1673172222222222,0.46364283333333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_083,15m,2024
BTC,0,1000,wick_phase_083_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_wick_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,28,0.028169014084507043,0.32142857142857145,0.7755102040816327,dio_1xrt,2,0.25,12,10,0.7472302,0.1481897,0.2923871833333333,0.35930683333333335,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,1h,2024
BTC,0,1000,wick_phase_083_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_wick_phase_083_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein,dio_1ba6;dio_0u24;dio_0qup,24,0.02414486921529175,0.3333333333333333,0.761904761904762,dio_0fe7,2,0.25,12,3,0.7417940000000001,0.14183966666666667,0.09107683333333334,0.2807311666666667,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,15m,2024
