token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_0ap247t,1,1,STRESS10K_REPRO,offene_variante,dio_05fb,-0.0,2,1,1,dio_mcm_episode_0af2iiu,dio_mcm_episode_02xikfk,0.618099,0.376985,0.242264,0.842457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0bum6em,1,1,STRESS10K_REPRO,zentrum_stabil,dio_15f3,-0.0,2,1,1,dio_mcm_episode_169xoil,dio_mcm_episode_1iwznv4,0.631628,0.376507,0.218312,0.858683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0e089os,1,1,STRESS10K_REPRO,zentrum_stabil,dio_1e4n,-0.0,2,1,1,dio_mcm_episode_1xleu2g,dio_mcm_episode_169xoil,0.679131,0.444686,0.142655,0.928315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0e9ekzq,1,1,STRESS10K_REPRO,offene_variante,dio_0vj7,-0.0,2,1,1,dio_mcm_episode_131mixy,dio_mcm_episode_0x7d4av,0.613921,0.336597,0.216352,0.811921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0eje6op,1,1,STRESS10K_REPRO,zentrum_stabil,dio_10kd,-0.0,2,1,1,dio_mcm_episode_1logrft,dio_mcm_episode_0wxdilw,0.625522,0.346484,0.187265,0.82295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0hqxcy5,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0240,-0.0,2,1,1,dio_mcm_episode_16gxdur,dio_mcm_episode_1a3ydyn,0.631439,0.449564,0.286378,0.866326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0i5xsu7,1,1,STRESS10K_REPRO,offene_variante,dio_0si8,-0.0,2,1,1,dio_mcm_episode_0ypbnxi,dio_mcm_episode_0ifxej6,0.616341,0.376589,0.233606,0.80513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0i6frxu,1,1,STRESS10K_REPRO,zentrum_stabil,dio_1vc5,-0.0,2,1,1,dio_mcm_episode_1bn71y4,dio_mcm_episode_0x7d4av,0.639755,0.375849,0.190032,0.873315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0igfdmt,1,1,STRESS10K_REPRO,zentrum_stabil,dio_11vo,-0.0,2,1,1,dio_mcm_episode_1a3ydyn,dio_mcm_episode_0xi103f,0.637966,0.383509,0.192754,0.865736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0inn73s,1,1,STRESS10K_REPRO,zentrum_stabil,dio_06lu,-0.0,2,1,1,dio_mcm_episode_0ipx085,dio_mcm_episode_14g3kl6,0.660975,0.421452,0.166907,0.896296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0klo6xe,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_06l8,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_1d1bdex,0.574204,0.306773,0.313434,0.728335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0kluhxc,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_17fx,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_0s34bl3,0.56713,0.305615,0.32629,0.710567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0kp3b2a,1,1,STRESS10K_REPRO,offene_variante,dio_1pj0,-0.0,2,1,1,dio_mcm_episode_044ad06,dio_mcm_episode_0kz2wr9,0.649246,0.451815,0.221979,0.876547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0kvu3mb,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0oej,-0.0,2,1,1,dio_mcm_episode_1ashesa,dio_mcm_episode_0ipx085,0.567944,0.330425,0.332438,0.69972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0kz2wr9,1,1,STRESS10K_REPRO,zentrum_stabil,dio_1wyn,-0.0,2,1,1,dio_mcm_episode_0kp3b2a,dio_mcm_episode_14wxqua,0.664291,0.454699,0.192397,0.911481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0l5tpba,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0e3j,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_0ifxej6,0.576791,0.329083,0.329192,0.743199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0lftb09,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1smt,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_1a3ydyn,0.568122,0.318595,0.348381,0.732207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0lpteks,1,1,STRESS10K_REPRO,zentrum_stabil,dio_0ubq,-0.0,2,1,1,dio_mcm_episode_0xi103f,dio_mcm_episode_0magw2b,0.640823,0.357672,0.15559,0.851546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0oj299g,1,1,STRESS10K_REPRO,offene_variante,dio_0izw,-0.0,2,1,1,dio_mcm_episode_1aylh55,dio_mcm_episode_0pclaui,0.614932,0.365088,0.242537,0.832743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0p31gne,1,1,STRESS10K_REPRO,offene_variante,dio_04en,-0.0,2,1,1,dio_mcm_episode_1c8ktcu,dio_mcm_episode_1xh7gkf,0.61892,0.360978,0.24133,0.86854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0plh1ew,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_108u,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_1a3ydyn,0.562688,0.326186,0.339301,0.722079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0pmkwjh,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_02gz,-0.0,2,1,1,dio_mcm_episode_12hnbk0,dio_mcm_episode_0pclaui,0.618572,0.448777,0.308749,0.83297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0pnjx2h,1,1,STRESS10K_REPRO,offene_variante,dio_1npw,-0.0,2,1,1,dio_mcm_episode_0pxjirg,dio_mcm_episode_0wndwwx,0.61433,0.370585,0.258954,0.826022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0ppr02l,1,1,STRESS10K_REPRO,zentrum_stabil,dio_05wo,-0.0,2,1,1,dio_mcm_episode_0wu57h0,dio_mcm_episode_0wxdilw,0.630011,0.377297,0.213817,0.850148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0r9ht2p,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0k6z,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_1bn71y4,0.555349,0.288125,0.319661,0.661926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0rt4pw4,1,1,STRESS10K_REPRO,zentrum_stabil,dio_18q5,-0.0,2,1,1,dio_mcm_episode_0ifxej6,dio_mcm_episode_1u9hoa9,0.644524,0.415394,0.208551,0.881708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0s34bl3,1,1,STRESS10K_REPRO,zentrum_stabil,dio_1d9v,-0.0,2,1,1,dio_mcm_episode_0kluhxc,dio_mcm_episode_0klkeyl,0.637613,0.376523,0.201552,0.880186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0u1lqit,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1pi0,-0.0,2,1,1,dio_mcm_episode_1375gwx,dio_mcm_episode_0wu57h0,0.611903,0.446346,0.32437,0.820517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0vzztud,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_15y4,-0.0,2,1,1,dio_mcm_episode_0m0hadc,dio_mcm_episode_1a2dopw,0.593125,0.42324,0.3812,0.792425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0wndwwx,1,1,STRESS10K_REPRO,zentrum_stabil,dio_1vla,-0.0,2,1,1,dio_mcm_episode_0pnjx2h,dio_mcm_episode_0wxdilw,0.635648,0.382463,0.204843,0.860935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0xaxrvv,1,1,STRESS10K_REPRO,offene_variante,dio_0dnd,-0.0,2,1,1,dio_mcm_episode_08lfu5t,dio_mcm_episode_1y0vyym,0.637223,0.45676,0.249003,0.849516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0yzb9mh,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_18da,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_13h52lw,0.573278,0.349071,0.360948,0.742157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0ztd87d,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0cvq,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_12nckix,0.552597,0.337637,0.370572,0.690778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_12cco1e,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0c9z,-0.0,2,1,1,dio_mcm_episode_1n3mjky,dio_mcm_episode_1a3ydyn,0.610026,0.418985,0.311989,0.808302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_12mc9qd,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_111e,-0.0,2,1,1,dio_mcm_episode_13h52lw,dio_mcm_episode_0x44t5z,0.626503,0.450971,0.298608,0.857372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_12nckix,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_19ra,-0.0,2,1,1,dio_mcm_episode_0ztd87d,dio_mcm_episode_08bs95t,0.575348,0.374898,0.369995,0.761527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_131mixy,1,1,STRESS10K_REPRO,offene_variante,dio_1dyj,-0.0,2,1,1,dio_mcm_episode_1l4hk1v,dio_mcm_episode_0e9ekzq,0.618176,0.340419,0.207251,0.81311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1375gwx,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0jub,-0.0,2,1,1,dio_mcm_episode_1fc319h,dio_mcm_episode_0u1lqit,0.592557,0.425966,0.385092,0.791622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_13h52lw,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1ae5,-0.0,2,1,1,dio_mcm_episode_0yzb9mh,dio_mcm_episode_12mc9qd,0.598554,0.43063,0.37295,0.806718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_16gxdur,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1itw,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_0hqxcy5,0.556989,0.342061,0.407893,0.707716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_16i3jy0,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1bf7,-0.0,2,1,1,dio_mcm_episode_1fc319h,dio_mcm_episode_1f23fki,0.589063,0.409174,0.346163,0.772058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_17ebt9q,1,1,STRESS10K_REPRO,offene_variante,dio_0vvy,-0.0,2,1,1,dio_mcm_episode_14wxqua,dio_mcm_episode_1y00xwb,0.622559,0.394685,0.256324,0.847538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_19anuzb,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0uxx,-0.0,2,1,1,dio_mcm_episode_1de5teo,dio_mcm_episode_1aolvg6,0.608598,0.438799,0.312633,0.796285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_19g1diz,1,1,STRESS10K_REPRO,zentrum_stabil,dio_0zos,-0.0,2,1,1,dio_mcm_episode_0ipx085,dio_mcm_episode_14g3kl6,0.670866,0.438966,0.164528,0.888689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_19tys9o,1,1,STRESS10K_REPRO,offene_variante,dio_187x,-0.0,2,1,1,dio_mcm_episode_1a3ydyn,dio_mcm_episode_0yfw60g,0.62018,0.351823,0.234705,0.864784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1a2dopw,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1ol0,-0.0,2,1,1,dio_mcm_episode_0vzztud,dio_mcm_episode_1i4013t,0.601151,0.429643,0.368367,0.813823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1a4mo28,1,1,STRESS10K_REPRO,offene_variante,dio_1q46,-0.0,2,1,1,dio_mcm_episode_1anxlcl,dio_mcm_episode_0ypvrpf,0.643956,0.433492,0.238161,0.901781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1bn71y4,1,1,STRESS10K_REPRO,offene_variante,dio_18yg,-0.0,2,1,1,dio_mcm_episode_0r9ht2p,dio_mcm_episode_0i6frxu,0.616891,0.342804,0.209643,0.805853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1c8ktcu,1,1,STRESS10K_REPRO,offene_variante,dio_1u8d,-0.0,2,1,1,dio_mcm_episode_1cikf1t,dio_mcm_episode_0p31gne,0.615039,0.359475,0.25236,0.861985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1cikf1t,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1wnw,-0.0,2,1,1,dio_mcm_episode_1fc319h,dio_mcm_episode_1c8ktcu,0.59344,0.338927,0.302889,0.813626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1d1bdex,1,1,STRESS10K_REPRO,offene_variante,dio_1sfv,-0.0,2,1,1,dio_mcm_episode_0klo6xe,dio_mcm_episode_0klkeyl,0.614346,0.346002,0.225656,0.809577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1de5teo,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_0cmu,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_19anuzb,0.561308,0.354675,0.425589,0.743608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1hu3kwt,1,1,STRESS10K_REPRO,offene_variante,dio_12ux,-0.0,2,1,1,dio_mcm_episode_1aca4ww,dio_mcm_episode_1h04rtw,0.633649,0.392363,0.234071,0.891964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1iwznv4,1,1,STRESS10K_REPRO,zentrum_stabil,dio_10rx,-0.0,2,1,1,dio_mcm_episode_0bum6em,dio_mcm_episode_1al8fjz,0.641703,0.383718,0.171715,0.850925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1logrft,1,1,STRESS10K_REPRO,offene_variante,dio_0m7o,-0.0,2,1,1,dio_mcm_episode_1leh5qu,dio_mcm_episode_0eje6op,0.621195,0.357751,0.226107,0.844813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1mtmxvz,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1ho6,-0.0,2,1,1,dio_mcm_episode_1a3ydyn,dio_mcm_episode_1aolvg6,0.571742,0.380369,0.387669,0.745845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1n3mjky,1,1,STRESS10K_REPRO,spannungsrand_kippnaehe,dio_1tz7,-0.0,2,1,1,dio_mcm_episode_17i4j9o,dio_mcm_episode_12cco1e,0.569686,0.357558,0.361304,0.705795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
