phase_key,phase_class,window_reading,world,data_file,current_start_tick,current_end_tick,center_tick,current_intake,current_loudness,current_sharpness,current_rekopplung,current_strain,delta_next_rekopplung,delta_next_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5719,5719,5719,0.356887,0.6367,0.622854,0.585227,0.277429,0.079666,-0.098341,71,0.01094605,0.03414126,0.00183902,0.01449275,3.69102501,0.49141736,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8835,8835,8835,0.455858,0.780081,0.478653,0.583501,0.277363,0.114264,-0.113053,71,-0.01039401,0.03335751,0.00189632,0.11764706,4.39105614,0.52997146,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,610,610,610,0.433096,0.765829,0.568187,0.589581,0.277353,0.082583,-0.110133,71,0.07822068,0.10040439,0.00656626,0.05882353,3.09550765,0.48596893,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,6686,6686,6686,0.447599,0.760738,0.731725,0.615737,0.277103,0.087965,-0.128751,71,0.00199402,0.00299103,0.00030893,0.0,2.95833333,0.61111111,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1464,1464,1464,0.499696,0.858534,0.646102,0.594106,0.277026,0.101503,-0.107841,71,0.01507538,0.02238465,0.00120963,0.04761905,2.48787062,0.50673854,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2834,2835,2834,0.388528,0.680615,0.475363,0.589168,0.277018,0.112535,-0.153179,71,0.07568523,0.09531388,0.00338726,0.26470588,3.88201439,0.48920863,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,8223,8223,8223,0.322748,0.569793,0.355877,0.580559,0.276911,0.125587,-0.155047,71,0.0179149,0.03769594,0.00269319,0.01449275,3.58769681,0.56279751,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,719,725,722,0.290876,0.481127,0.422727,0.580885,0.276906,0.055573,-0.074822,71,-0.1117884,0.18645913,0.0048645,0.1641791,9.71450644,0.54472103,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5794,5794,5794,0.247778,0.433624,0.433348,0.581712,0.276891,0.133058,-0.157888,71,0.00689567,0.02311327,0.00142805,0.10144928,2.6824085,0.46871311,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,3374,3374,3374,0.398088,0.718795,0.623028,0.59301,0.27674,0.044678,-0.059102,71,-0.00211416,0.01902748,0.0013221,0.03125,1.97679814,0.51508121,gemischte_rohwelt
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,769,769,769,0.159972,0.216369,0.205501,0.573011,0.27659,0.071345,-0.078806,71,-0.00663595,0.03685928,0.00230995,0.05714286,3.69627524,0.52881117,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9637,9637,9637,0.500762,0.854808,0.699895,0.625773,0.276502,0.02799,-0.069164,71,0.00098863,0.00346021,0.00030634,0.02222222,3.68831169,0.57142857,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1566,1566,1566,0.192177,0.302964,0.344546,0.577469,0.276495,0.106453,-0.138773,71,0.00666001,0.14949429,0.00757262,0.17142857,4.84979339,0.46863897,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7254,7255,7254,0.410178,0.737452,0.594764,0.591423,0.276447,0.04108,-0.066271,71,0.02376861,0.04839633,0.00221028,0.04477612,5.64986737,0.48452697,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6428,6428,6428,0.318311,0.574975,0.478701,0.585066,0.276432,0.105895,-0.118911,71,-0.04069329,0.05633007,0.0019211,0.1641791,4.94989107,0.52578068,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,1222,1222,1222,0.302895,0.550553,0.367627,0.583671,0.276244,0.096363,-0.09782,71,0.00098736,0.02330174,0.00259078,0.0,3.03653104,0.55331155,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,5802,5802,5802,0.443668,0.767316,0.513131,0.585508,0.276135,0.074357,-0.076001,71,-0.00049677,0.00298063,0.00023089,0.12195122,5.16363636,0.6,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7740,7740,7740,0.452307,0.782731,0.554484,0.586348,0.276105,0.04358,-0.056487,71,0.0047259,0.02032136,0.00142443,0.07936508,3.26778243,0.44769874,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,1039,1039,1039,0.415936,0.726751,0.667164,0.591653,0.276021,0.079389,-0.115213,71,0.01331719,0.02845036,0.00161648,0.13043478,3.11140444,0.50052798,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,3370,3371,3370,0.348141,0.599657,0.352851,0.587824,0.275875,0.061988,-0.077616,71,-0.03193446,0.05918743,0.0023172,0.02941176,5.02427686,0.50826446,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2778,2778,2778,0.233869,0.403937,0.387682,0.579314,0.275856,0.065488,-0.083284,71,0.02286388,0.03311727,0.00129309,0.1641791,3.68002764,0.53835522,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,228,228,228,0.322698,0.585636,0.4712,0.585859,0.27583,0.080931,-0.107664,71,-0.01173669,0.09944657,0.00645119,0.05714286,5.22102748,0.49060949,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4833,4833,4833,0.315458,0.561253,0.45856,0.585443,0.275813,0.049203,-0.070241,71,0.01878101,0.02551382,0.00192651,0.13043478,2.18156425,0.53910615,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4568,4568,4568,0.340981,0.612907,0.564787,0.58521,0.275737,0.099479,-0.094631,71,0.00309156,0.03793103,0.00232286,0.07462687,4.36806543,0.49324324,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7687,7687,7687,0.480762,0.831762,0.681499,0.597291,0.275732,0.07972,-0.085683,71,0.00380409,0.01331431,0.00091084,0.10714286,2.08823529,0.4,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2553,2553,2553,0.311741,0.548704,0.397764,0.585111,0.275725,0.070515,-0.086114,71,0.04907823,0.06564524,0.00253865,0.14705882,3.64429289,0.51938263,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1993,1993,1993,0.345662,0.612498,0.584983,0.585919,0.275652,0.115966,-0.136035,71,0.01959054,0.06477233,0.00279652,0.0,10.33370227,0.62257886,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2574,2574,2574,0.177625,0.261878,0.23519,0.577082,0.275576,0.081881,-0.097412,71,-0.00635831,0.06807131,0.00304307,0.01492537,7.21247171,0.43575559,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,285,285,285,0.408563,0.704204,0.740765,0.591194,0.275365,0.061495,-0.091617,71,-0.01475548,0.02866779,0.00209011,0.04615385,3.45138889,0.48888889,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3942,3942,3942,0.376473,0.657188,0.29051,0.596146,0.274875,0.078653,-0.101519,71,-0.02536402,0.04403476,0.00140911,0.13432836,3.57871811,0.53018046,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,19,19,19,0.401241,0.711601,0.676837,0.594336,0.274787,0.073485,-0.109736,54,0.00422729,0.03185214,0.00248686,0.23076923,2.75471698,0.47728861,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8500,8500,8500,0.506322,0.876863,0.571666,0.595747,0.274666,0.049657,-0.067859,71,-0.00079078,0.0159286,0.00117901,0.07246377,2.54075547,0.49105368,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2092,2092,2092,0.401813,0.718039,0.639142,0.593179,0.274569,0.059852,-0.080171,71,-0.00072189,0.03970402,0.00194199,0.07462687,3.88243336,0.52221463,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2658,2658,2658,0.448911,0.805929,0.34228,0.587452,0.274515,0.038483,-0.065041,71,0.02115101,0.04131825,0.00222387,0.16923077,3.44165171,0.57630162,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2047,2047,2047,0.281288,0.485777,0.27268,0.586226,0.274278,0.065816,-0.092549,71,0.02206419,0.06911014,0.00373429,0.04347826,6.61693834,0.51523742,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,3053,3053,3053,0.377106,0.681579,0.668297,0.588494,0.274233,0.076887,-0.096162,71,0.00972222,0.01712963,0.00116067,0.0625,3.08695652,0.51594203,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8156,8156,8156,0.498813,0.849547,0.433428,0.585253,0.274193,0.10487,-0.099335,71,-0.02544667,0.0351922,0.00158308,0.29411765,2.37111947,0.48824083,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4643,4643,4643,0.432906,0.75669,0.657077,0.595958,0.274179,0.097604,-0.127638,71,-0.00049554,0.00545094,0.00035595,0.07692308,4.97,0.51,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1555,1555,1555,0.361479,0.664049,0.611677,0.586331,0.274131,0.030787,-0.045703,71,0.06299822,0.29192787,0.01388503,0.17142857,7.82493673,0.50371718,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1032,1032,1032,0.328753,0.59536,0.508379,0.585049,0.274097,0.067885,-0.079478,71,0.00873362,0.02643071,0.00160235,0.05714286,4.4733441,0.53311793,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,1929,1929,1929,0.388017,0.674523,0.728185,0.590294,0.273986,0.076026,-0.088058,71,-0.00410578,0.01759406,0.00079811,0.14285714,3.55375655,0.50964326,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,8927,8927,8927,0.424981,0.743946,0.572322,0.622017,0.273918,0.035216,-0.077795,71,0.00545364,0.00793257,0.00036311,0.15555556,5.34408602,0.55913978,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3623,3623,3623,0.437742,0.763934,0.712583,0.60224,0.273788,0.050743,-0.070782,71,-0.01204319,0.0166113,0.00129264,0.06060606,3.54114713,0.55112219,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1883,1883,1883,0.441262,0.76345,0.608153,0.587332,0.273731,0.045539,-0.05714,71,-0.01652134,0.0316659,0.00133153,0.09677419,4.1459854,0.50121655,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1655,1655,1655,0.362652,0.639957,0.697484,0.589068,0.273611,0.0666,-0.084292,71,0.00130208,0.01669034,0.0012404,0.05882353,3.15259537,0.46529081,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4876,4876,4876,0.421605,0.739745,0.61287,0.604982,0.273604,0.057496,-0.079299,71,-0.00842697,0.01527388,0.00075417,0.06060606,2.99325464,0.5143339,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3759,3759,3759,0.482002,0.833303,0.687163,0.595124,0.273398,0.081363,-0.101078,71,-0.00762066,0.01820491,0.0011747,0.06451613,3.15925059,0.46135831,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2581,2581,2581,0.345898,0.60577,0.340314,0.588158,0.273371,0.119737,-0.13383,71,-0.00504523,0.03201113,0.00238172,0.13432836,5.75584168,0.46351931,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,1759,1759,1759,0.431108,0.752469,0.687499,0.596979,0.273231,0.052827,-0.077278,71,0.00219355,0.0097061,0.0007515,0.02857143,3.28813277,0.61939457,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,1731,1731,1731,0.435725,0.745992,0.637138,0.589748,0.273127,0.052624,-0.07061,71,0.00370008,0.01201778,0.00080804,0.05714286,2.86779823,0.58027657,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8161,8161,8161,0.431011,0.755141,0.684567,0.612459,0.272968,0.078485,-0.106924,71,-0.002835,0.01587602,0.00090773,0.09375,3.70245399,0.52300613,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,367,367,367,0.444523,0.776181,0.531861,0.588967,0.272909,0.074072,-0.088997,71,-0.00070579,0.09911272,0.00711752,0.0,2.31106708,0.4728748,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1080,1080,1080,0.405829,0.703458,0.700668,0.593827,0.272792,0.086868,-0.109217,71,0.04624859,0.09033486,0.00415811,0.25714286,3.01078588,0.50012793,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2151,2151,2151,0.344326,0.604126,0.441033,0.585907,0.27266,0.090798,-0.107532,71,0.00769527,0.02962678,0.00160589,0.13432836,2.56303879,0.47898707,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4070,4070,4070,0.39682,0.688998,0.731103,0.594916,0.27266,0.075905,-0.084943,71,0.00568867,0.01689364,0.00105858,0.06060606,2.48811014,0.5456821,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4992,4992,4992,0.375219,0.67531,0.695767,0.59672,0.272627,0.068805,-0.091694,71,0.04651163,0.07763338,0.0041425,0.30434783,2.70992366,0.54707379,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,8064,8064,8064,0.493821,0.854056,0.628244,0.597011,0.272498,0.068405,-0.087812,71,0.00075949,0.01088608,0.00089499,0.04615385,3.63357216,0.51381781,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,9844,9844,9844,0.362742,0.638666,0.335856,0.603365,0.272496,0.024291,-0.052741,71,0.01603905,0.03463505,0.00228849,0.01492537,2.98787447,0.49857347,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,4264,4264,4264,0.397495,0.693327,0.731336,0.596408,0.272473,0.078293,-0.083714,71,0.04788136,0.05550847,0.00219026,0.28125,5.38753388,0.49728997,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8906,8906,8906,0.440911,0.781465,0.691512,0.596905,0.272428,0.079275,-0.113463,71,-0.01441058,0.01960784,0.00096492,0.09090909,4.44892704,0.49785408,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,421,421,421,0.277204,0.480891,0.283437,0.586876,0.272158,0.09403,-0.119233,71,-0.00098039,0.02058824,0.00074565,0.14285714,9.48375451,0.3898917,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6981,6981,6981,0.513359,0.886437,0.595753,0.599052,0.271986,0.067806,-0.089199,71,-0.00717471,0.01337987,0.00073195,0.03225806,4.58064516,0.48028674,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,6661,6661,6661,0.510677,0.877907,0.714079,0.600108,0.271865,0.06885,-0.090556,71,-0.00442478,0.02275601,0.00123306,0.04761905,3.04982818,0.47594502,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,3942,3942,3942,0.437072,0.769825,0.710028,0.597526,0.271848,0.054276,-0.080434,71,-0.01165614,0.02319087,0.00138348,0.04477612,3.1770428,0.52464332,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,243,243,243,0.402198,0.692477,0.473413,0.588282,0.271818,0.124913,-0.127228,71,-0.02511322,0.05104981,0.0018961,0.13846154,6.64327485,0.47807018,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1409,1409,1409,0.421959,0.733407,0.411837,0.589199,0.271808,0.077533,-0.098429,71,0.22509833,0.29186865,0.01289287,0.14285714,3.40247989,0.47912677,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2821,2821,2821,0.461296,0.800876,0.463499,0.589002,0.271741,0.100235,-0.09482,71,0.04526275,0.0611175,0.00268868,0.10144928,4.09569053,0.5066169,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1915,1915,1915,0.210535,0.353018,0.398628,0.582424,0.271693,0.104845,-0.121982,71,-0.02560208,0.18024517,0.01287667,0.07246377,2.47185039,0.46906743,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,1561,1561,1561,0.280874,0.484754,0.300277,0.586996,0.271606,0.086548,-0.0934,71,0.01412567,0.03166098,0.00217476,0.01538462,2.79802956,0.52052545,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2513,2515,2514,0.251252,0.396276,0.337397,0.584794,0.271459,0.059945,-0.071936,71,0.00997315,0.08937476,0.00373498,0.05714286,5.81726122,0.47733026,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7833,7833,7833,0.403891,0.691311,0.746866,0.594873,0.271339,0.095953,-0.101703,71,0.01131008,0.01743638,0.00104871,0.07142857,3.09487179,0.40512821,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,5736,5736,5736,0.470112,0.836293,0.563009,0.600955,0.271281,0.05114,-0.08102,71,-0.01691843,0.03927492,0.00347219,0.04477612,2.85966016,0.51353052,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,403,403,403,0.367281,0.648845,0.507029,0.585908,0.271221,0.061361,-0.072903,71,0.02363009,0.1634947,0.00772678,0.17142857,5.74693603,0.57845118,bewegungsbruch
