intake_key;axis;inner_effect_state;mcm_preview_symbol;intake_memory_quality;total_events;max_world_count;recoupling_balance;strain_quality;carry_quality;field_intake_pressure;focus_pull;distance_pull;softening_pull;sharpening_pull;contact_relief_pull;stable_listening_pull;dominant_suggestion;suggestion_family;passive_note
feldinput|inner_effect_stable|dio_mcm_episode_0mji3u6;feldinput;inner_effect_stable;dio_mcm_episode_0mji3u6;young_intake_trace;5;1;0.478608;0.172352;0.528422;0.183428;0.126949;0.266661;0.222035;0.195704;0.343973;0.095275;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_stable|dio_mcm_episode_0y1i8dq;feldinput;inner_effect_stable;dio_mcm_episode_0y1i8dq;contact_loaded_intake;3;1;0.380412;0.206796;0.413119;0.219752;0.090975;0.318541;0.265342;0.153665;0.372563;0.049031;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_carried_unrest|dio_mcm_episode_1ahj81f;feldinput;inner_effect_carried_unrest;dio_mcm_episode_1ahj81f;contact_loaded_intake;2;1;0.349538;0.223358;0.402159;0.23326;0.083964;0.337886;0.282351;0.145557;0.384133;0.040113;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_carried_unrest|dio_mcm_episode_06zvueu;feldinput;inner_effect_carried_unrest;dio_mcm_episode_06zvueu;young_intake_trace;1;1;0.387644;0.208233;0.413256;0.176667;0.097712;0.292671;0.251989;0.161872;0.349225;0.05806;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_carried_unrest|dio_mcm_episode_0hjnwsk;feldinput;inner_effect_carried_unrest;dio_mcm_episode_0hjnwsk;contact_loaded_intake;1;1;0.343308;0.228171;0.456636;0.2934;0.088235;0.375387;0.303661;0.150724;0.418413;0.045796;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_carried_unrest|dio_mcm_episode_0jbl5pq;feldinput;inner_effect_carried_unrest;dio_mcm_episode_0jbl5pq;young_intake_trace;1;1;0.436681;0.190359;0.485802;0.171435;0.114281;0.273996;0.233897;0.181366;0.341879;0.079503;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_carried_unrest|dio_mcm_episode_0ne8zu9;feldinput;inner_effect_carried_unrest;dio_mcm_episode_0ne8zu9;contact_loaded_intake;1;1;0.340261;0.225538;0.430661;0.28389;0.085016;0.369678;0.300036;0.146937;0.412524;0.04163;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_carried_unrest|dio_mcm_episode_17i4j9o;feldinput;inner_effect_carried_unrest;dio_mcm_episode_17i4j9o;contact_loaded_intake;1;1;0.273747;0.253063;0.37474;0.329124;0.066874;0.418061;0.337564;0.125593;0.444284;0.018152;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_stable|dio_mcm_episode_00yl137;feldinput;inner_effect_stable;dio_mcm_episode_00yl137;contact_loaded_intake;1;1;0.441488;0.183773;0.503468;0.231503;0.111372;0.305579;0.247902;0.177944;0.37327;0.075738;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_stable|dio_mcm_episode_0aztxel;feldinput;inner_effect_stable;dio_mcm_episode_0aztxel;young_intake_trace;1;1;0.508974;0.15405;0.526252;0.160423;0.131926;0.241384;0.201428;0.202125;0.326745;0.102337;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_stable|dio_mcm_episode_0lne9ax;feldinput;inner_effect_stable;dio_mcm_episode_0lne9ax;contact_loaded_intake;1;1;0.459326;0.181233;0.531906;0.219913;0.117608;0.29446;0.240338;0.18528;0.36626;0.083808;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_tipping|dio_mcm_episode_0mji3u6;feldinput;inner_effect_tipping;dio_mcm_episode_0mji3u6;contact_loaded_intake;1;1;0.196863;0.291622;0.361585;0.380952;0.051155;0.475874;0.384063;0.1071;0.482429;0.0;contact_relief_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0e7qvj1;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;young_intake_trace;194;1;0.458804;0.184603;0.500671;0.12488;0.423095;0.460807;0.213635;0.288017;0.114835;0.106819;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_stable|dio_mcm_episode_1hdpu9s;sehen_abstand;inner_effect_stable;dio_mcm_episode_1hdpu9s;young_intake_trace;128;1;0.514154;0.157286;0.526466;0.113142;0.428156;0.434084;0.18802;0.30329;0.10155;0.123619;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0e7qvj1;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;contact_loaded_intake;40;1;0.36287;0.221799;0.446097;0.224362;0.095499;0.549548;0.276791;0.153763;0.378849;0.049139;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;young_intake_trace;39;1;0.463708;0.180178;0.490311;0.118699;0.404355;0.454833;0.20886;0.287853;0.110329;0.106638;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_stable|dio_mcm_episode_0mji3u6;sehen_abstand;inner_effect_stable;dio_mcm_episode_0mji3u6;young_intake_trace;29;1;0.502805;0.161828;0.514386;0.117326;0.412922;0.440251;0.193292;0.299343;0.104986;0.119278;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0mji3u6;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0mji3u6;young_intake_trace;23;1;0.465998;0.179375;0.493284;0.113347;0.403167;0.451024;0.206503;0.288714;0.107185;0.107585;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_0e7qvj1;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_0e7qvj1;contact_loaded_intake;13;1;0.175512;0.303956;0.364939;0.390337;0.048945;0.709557;0.396264;0.102805;0.490674;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_03hr8bf;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_03hr8bf;young_intake_trace;12;1;0.378898;0.216966;0.419343;0.125603;0.378017;0.487769;0.242347;0.260679;0.123323;0.076747;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_carried_unrest|dio_mcm_episode_0e7qvj1;ausgeglichen;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;young_intake_trace;10;1;0.490531;0.174068;0.540536;0.12984;0.211014;0.233868;0.204922;0.199781;0.114929;0.219759;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_stable|dio_mcm_episode_03hr8bf;sehen_abstand;inner_effect_stable;dio_mcm_episode_03hr8bf;young_intake_trace;8;1;0.473484;0.169278;0.471278;0.123453;0.400522;0.452115;0.203443;0.28772;0.110219;0.106492;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_03hr8bf;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_03hr8bf;contact_loaded_intake;6;1;0.328854;0.234625;0.403678;0.213981;0.080731;0.554555;0.285359;0.141189;0.376346;0.035308;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_1hdpu9s;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_1hdpu9s;contact_loaded_intake;6;1;0.403538;0.196199;0.444158;0.216836;0.098826;0.528784;0.255628;0.162477;0.36831;0.058725;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_18n06fj;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_18n06fj;young_intake_trace;6;1;0.462186;0.183784;0.497154;0.135722;0.400808;0.466115;0.215937;0.288339;0.120593;0.107173;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;contact_loaded_intake;5;1;0.355628;0.219057;0.417311;0.235409;0.087008;0.556518;0.279936;0.148715;0.384239;0.043587;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_0e7qvj1;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_0e7qvj1;young_intake_trace;5;1;0.495879;0.163617;0.526594;0.141638;0.129992;0.456256;0.20254;0.199285;0.318805;0.099213;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_stable|dio_mcm_episode_1rxdw4p;sehen_abstand;inner_effect_stable;dio_mcm_episode_1rxdw4p;young_intake_trace;5;1;0.514649;0.157668;0.526295;0.111509;0.413471;0.433163;0.187636;0.303378;0.100747;0.123716;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_strained|dio_mcm_episode_0kvu3mb;feldinput;inner_effect_strained;dio_mcm_episode_0kvu3mb;contact_loaded_intake;4;1;0.089861;0.340257;0.327317;0.49819;0.02801;0.580756;0.459835;0.079447;0.559069;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0mji3u6;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0mji3u6;young_intake_trace;4;1;0.426008;0.195821;0.494179;0.187065;0.1135;0.506924;0.242927;0.180023;0.351841;0.078026;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0hjnwsk;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0hjnwsk;young_intake_trace;4;1;0.419911;0.198142;0.460568;0.152771;0.388931;0.489114;0.234775;0.274649;0.13356;0.092113;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1mesbjy;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1mesbjy;young_intake_trace;4;1;0.373858;0.216906;0.428072;0.169406;0.377005;0.514047;0.256227;0.260617;0.1474;0.076679;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1rxdw4p;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1rxdw4p;young_intake_trace;3;1;0.393109;0.207576;0.414149;0.135081;0.379065;0.487357;0.238358;0.263182;0.126189;0.0795;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_strained|dio_mcm_episode_0dbqs19;feldinput;inner_effect_strained;dio_mcm_episode_0dbqs19;contact_loaded_intake;2;1;0.054599;0.356555;0.325998;0.540316;0.021042;0.61742;0.48598;0.071532;0.586313;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0aztxel;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0aztxel;young_intake_trace;2;1;0.472995;0.175461;0.495938;0.11819;0.402226;0.45115;0.204934;0.290571;0.10887;0.109629;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1rylps5;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1rylps5;young_intake_trace;2;1;0.410115;0.204656;0.418022;0.070371;0.38252;0.445636;0.214861;0.267388;0.089868;0.084127;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_stable|dio_mcm_episode_0jbl5pq;sehen_abstand;inner_effect_stable;dio_mcm_episode_0jbl5pq;young_intake_trace;2;1;0.528244;0.154568;0.555114;0.116748;0.418593;0.432437;0.185517;0.309827;0.102853;0.13081;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_stable|dio_mcm_episode_17i4j9o;sehen_abstand;inner_effect_stable;dio_mcm_episode_17i4j9o;young_intake_trace;2;1;0.47139;0.169509;0.455747;0.112144;0.397826;0.446088;0.20051;0.285395;0.104056;0.103935;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_tipping|dio_mcm_episode_0e7qvj1;sehen_abstand;inner_effect_tipping;dio_mcm_episode_0e7qvj1;contact_loaded_intake;2;1;0.223572;0.289586;0.36656;0.26268;0.336777;0.621559;0.343416;0.213573;0.216871;0.02493;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_carried_unrest|dio_mcm_episode_06zvueu;ausgeglichen;inner_effect_carried_unrest;dio_mcm_episode_06zvueu;young_intake_trace;1;1;0.462046;0.17958;0.487857;0.122979;0.199234;0.23745;0.210118;0.187193;0.112533;0.205912;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_carried_unrest|dio_mcm_episode_1ppvnd6;ausgeglichen;inner_effect_carried_unrest;dio_mcm_episode_1ppvnd6;young_intake_trace;1;1;0.463251;0.188542;0.534721;0.138046;0.204239;0.248757;0.218758;0.193082;0.123061;0.21239;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_carried_unrest|dio_mcm_episode_1rxdw4p;ausgeglichen;inner_effect_carried_unrest;dio_mcm_episode_1rxdw4p;young_intake_trace;1;1;0.483622;0.180202;0.546317;0.136329;0.209232;0.240971;0.210937;0.198955;0.120031;0.21885;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_stable|dio_mcm_episode_0393v08;ausgeglichen;inner_effect_stable;dio_mcm_episode_0393v08;young_intake_trace;1;1;0.44084;0.182713;0.429777;0.136762;0.189344;0.250707;0.219167;0.175558;0.120897;0.193114;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_stable|dio_mcm_episode_03hr8bf;ausgeglichen;inner_effect_stable;dio_mcm_episode_03hr8bf;young_intake_trace;1;1;0.508142;0.15684;0.519287;0.124944;0.21106;0.221972;0.192301;0.201106;0.107929;0.221216;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_stable|dio_mcm_episode_0iuzv7p;ausgeglichen;inner_effect_stable;dio_mcm_episode_0iuzv7p;young_intake_trace;1;1;0.482977;0.175925;0.530601;0.138054;0.207508;0.240733;0.209491;0.196927;0.119911;0.21662;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
ausgeglichen|inner_effect_stable|dio_mcm_episode_18n06fj;ausgeglichen;inner_effect_stable;dio_mcm_episode_18n06fj;young_intake_trace;1;1;0.487462;0.172949;0.534622;0.143972;0.208757;0.242288;0.209101;0.198396;0.122422;0.218236;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_strained|dio_mcm_episode_0zbhkta;feldinput;inner_effect_strained;dio_mcm_episode_0zbhkta;contact_loaded_intake;1;1;0.075604;0.346221;0.324861;0.499034;0.024734;0.58604;0.465264;0.076016;0.561024;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
feldinput|inner_effect_strained|dio_mcm_episode_19a388p;feldinput;inner_effect_strained;dio_mcm_episode_19a388p;contact_loaded_intake;1;1;0.052383;0.358019;0.313937;0.519957;0.019277;0.60659;0.480957;0.069597;0.575481;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0ne8zu9;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0ne8zu9;strained_intake;1;1;0.305922;0.252447;0.39036;0.181228;0.066324;0.545997;0.287866;0.124946;0.362787;0.017441;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0y1i8dq;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0y1i8dq;young_intake_trace;1;1;0.341192;0.232453;0.399816;0.170044;0.087654;0.526006;0.269186;0.15004;0.351637;0.045044;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_18n06fj;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_18n06fj;young_intake_trace;1;1;0.473853;0.172969;0.497583;0.132951;0.122434;0.458698;0.208006;0.190958;0.316365;0.090053;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1ahj81f;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1ahj81f;contact_loaded_intake;1;1;0.291991;0.244108;0.412959;0.350101;0.074184;0.643605;0.336574;0.134193;0.453583;0.027612;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1rxdw4p;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1rxdw4p;contact_loaded_intake;1;1;0.254266;0.25734;0.371218;0.379995;0.062872;0.672733;0.357977;0.120885;0.473332;0.012973;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1rylps5;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1rylps5;young_intake_trace;1;1;0.41042;0.201571;0.423036;0.112365;0.102968;0.46882;0.225878;0.168057;0.312194;0.064862;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1teq7yv;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1teq7yv;young_intake_trace;1;1;0.363113;0.221806;0.439715;0.186064;0.095823;0.527403;0.265304;0.159651;0.357787;0.055616;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1u741ze;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1u741ze;young_intake_trace;1;1;0.362541;0.218768;0.408635;0.194761;0.092546;0.531568;0.266529;0.155795;0.361811;0.051375;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1ugjy64;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1ugjy64;contact_loaded_intake;1;1;0.331738;0.235822;0.426169;0.209338;0.082964;0.551672;0.284084;0.144523;0.374091;0.038975;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1ve60mw;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1ve60mw;contact_loaded_intake;1;1;0.271557;0.264772;0.377008;0.22761;0.066696;0.583667;0.31322;0.125383;0.391379;0.017922;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1vo5mbv;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1vo5mbv;young_intake_trace;1;1;0.321865;0.239989;0.400746;0.19931;0.084135;0.54922;0.284688;0.1459;0.369618;0.04049;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_00dz86x;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_00dz86x;contact_loaded_intake;1;1;0.351058;0.217808;0.413555;0.252115;0.08529;0.566686;0.285063;0.147259;0.393115;0.041985;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_03hr8bf;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_03hr8bf;young_intake_trace;1;1;0.491553;0.154641;0.473546;0.12052;0.123292;0.442085;0.192587;0.191967;0.304946;0.091164;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_0ifxej6;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_0ifxej6;contact_loaded_intake;1;1;0.350671;0.217545;0.409219;0.258983;0.084776;0.570644;0.287052;0.146654;0.396827;0.041319;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_0lne9ax;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_0lne9ax;young_intake_trace;1;1;0.518629;0.143997;0.49464;0.112779;0.130507;0.428727;0.180772;0.200455;0.298028;0.100501;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_0om13wf;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_0om13wf;young_intake_trace;1;1;0.503025;0.154852;0.494555;0.113498;0.12758;0.435772;0.188742;0.197012;0.301137;0.096713;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_0xzw5wy;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_0xzw5wy;young_intake_trace;1;1;0.457478;0.167353;0.43683;0.149184;0.113175;0.469597;0.212784;0.180065;0.323889;0.078071;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_18n06fj;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_18n06fj;young_intake_trace;1;1;0.513491;0.151777;0.513779;0.121409;0.131498;0.437231;0.187938;0.201622;0.304719;0.101784;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_strained|dio_mcm_episode_0feihom;fuehlen_abstand;inner_effect_strained;dio_mcm_episode_0feihom;contact_loaded_intake;1;1;0.094632;0.340286;0.32411;0.455661;0.028215;0.775257;0.446365;0.080112;0.535685;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_strained|dio_mcm_episode_19a388p;fuehlen_abstand;inner_effect_strained;dio_mcm_episode_19a388p;contact_loaded_intake;1;1;0.028025;0.369384;0.308099;0.52946;0.014127;0.840643;0.493209;0.063537;0.583549;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_04149h2;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_04149h2;contact_loaded_intake;1;1;0.188364;0.295654;0.359618;0.375138;0.049365;0.69553;0.385641;0.104994;0.480239;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_0mji3u6;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_0mji3u6;contact_loaded_intake;1;1;0.141206;0.322106;0.338547;0.382874;0.038397;0.718005;0.408322;0.092091;0.491107;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_1hdpu9s;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_1hdpu9s;contact_loaded_intake;1;1;0.121293;0.325663;0.365235;0.474447;0.037396;0.77602;0.440627;0.090913;0.542362;0.0;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_1teq7yv;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_1teq7yv;contact_loaded_intake;1;1;0.211897;0.2996;0.363373;0.221009;0.054149;0.60308;0.337673;0.110622;0.396455;0.001684;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_00er6t0;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_00er6t0;young_intake_trace;1;1;0.471288;0.182238;0.530768;0.12565;0.405339;0.457963;0.210713;0.294376;0.114667;0.113813;distance_pull;aufnahme_entlasten;passive_suggestion_not_action
