intake_key;axis;inner_effect_state;mcm_preview_symbol;seen_count;total_events;max_world_count;dominant_signature_label;intake_memory_quality;maturity_note;avg_recoupling_balance;avg_balance_stdev;avg_rekopplung_quality;avg_strain_quality;avg_carry_quality;avg_field_intake_pressure;label_profile;world_profile;sources;caution_note
hoeren_leise|inner_effect_stable|dio_mcm_episode_1ahj81f;hoeren_leise;inner_effect_stable;dio_mcm_episode_1ahj81f;1;18;1;einzelspur;young_intake_trace;single_observation;0.472265;0.0;0.682815;0.169798;0.478029;0.163007;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_stable|dio_mcm_episode_1ahj81f;sehen_abstand;inner_effect_stable;dio_mcm_episode_1ahj81f;1;18;1;einzelspur;young_intake_trace;single_observation;0.495165;0.0;0.686969;0.162128;0.484563;0.118704;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0e7qvj1;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;1;17;1;einzelspur;young_intake_trace;single_observation;0.374485;0.0;0.639312;0.215013;0.435774;0.199258;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
ausgeglichen|inner_effect_stable|dio_mcm_episode_1ahj81f;ausgeglichen;inner_effect_stable;dio_mcm_episode_1ahj81f;1;16;1;einzelspur;young_intake_trace;single_observation;0.52114;0.0;0.702393;0.152191;0.514963;0.116252;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_stable|dio_mcm_episode_1hdpu9s;feldinput;inner_effect_stable;dio_mcm_episode_1hdpu9s;1;16;1;einzelspur;contact_loaded_intake;single_observation;0.442062;0.0;0.676637;0.182265;0.479496;0.209241;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_hin|inner_effect_stable|dio_mcm_episode_0mji3u6;hoeren_hin;inner_effect_stable;dio_mcm_episode_0mji3u6;1;15;1;einzelspur;young_intake_trace;single_observation;0.565927;0.0;0.709292;0.129601;0.519852;0.055056;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;1;14;1;einzelspur;young_intake_trace;single_observation;0.456439;0.0;0.670429;0.18316;0.47773;0.123323;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_stable|dio_mcm_episode_1q3us3f;sehen_abstand;inner_effect_stable;dio_mcm_episode_1q3us3f;1;12;1;einzelspur;young_intake_trace;single_observation;0.518128;0.0;0.701593;0.155773;0.528332;0.110769;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_fokus|inner_effect_stable|dio_mcm_episode_0mji3u6;sehen_fokus;inner_effect_stable;dio_mcm_episode_0mji3u6;1;11;1;einzelspur;young_intake_trace;single_observation;0.539834;0.0;0.705295;0.140325;0.513862;0.100543;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_carried_unrest|dio_mcm_episode_1ahj81f;feldinput;inner_effect_carried_unrest;dio_mcm_episode_1ahj81f;1;10;1;einzelspur;contact_loaded_intake;single_observation;0.28651;0.0;0.613434;0.248604;0.380411;0.313281;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;feldinput;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;1;10;1;einzelspur;contact_loaded_intake;single_observation;0.318596;0.0;0.628754;0.23421;0.414175;0.30379;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_fokus|inner_effect_stable|dio_mcm_episode_1jx2k4i;sehen_fokus;inner_effect_stable;dio_mcm_episode_1jx2k4i;1;10;1;einzelspur;young_intake_trace;single_observation;0.554779;0.0;0.70639;0.131774;0.504034;0.079347;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_stable|dio_mcm_episode_0e7qvj1;fuehlen_abstand;inner_effect_stable;dio_mcm_episode_0e7qvj1;1;9;1;einzelspur;young_intake_trace;single_observation;0.451725;0.0;0.669353;0.174903;0.464845;0.170896;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0mji3u6;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0mji3u6;1;8;1;einzelspur;young_intake_trace;single_observation;0.436589;0.0;0.657685;0.190788;0.463958;0.12123;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
ausgeglichen|inner_effect_carried_unrest|dio_mcm_episode_0e7qvj1;ausgeglichen;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;1;7;1;einzelspur;young_intake_trace;single_observation;0.496468;0.0;0.699745;0.172207;0.544926;0.12428;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_stable|dio_mcm_episode_1ahj81f;feldinput;inner_effect_stable;dio_mcm_episode_1ahj81f;1;7;1;einzelspur;young_intake_trace;single_observation;0.45336;0.0;0.676523;0.177833;0.47387;0.181324;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_tipping|dio_mcm_episode_0e7qvj1;feldinput;inner_effect_tipping;dio_mcm_episode_0e7qvj1;1;7;1;einzelspur;contact_loaded_intake;single_observation;0.164874;0.0;0.576636;0.305679;0.348679;0.42433;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_0e7qvj1;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_0e7qvj1;1;7;1;einzelspur;contact_loaded_intake;single_observation;0.179435;0.0;0.57344;0.302664;0.356177;0.365363;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_hin|inner_effect_stable|dio_mcm_episode_1jx2k4i;hoeren_hin;inner_effect_stable;dio_mcm_episode_1jx2k4i;1;7;1;einzelspur;young_intake_trace;single_observation;0.53961;0.0;0.699244;0.142842;0.506786;0.067172;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_fokus|inner_effect_stable|dio_mcm_episode_1rxdw4p;sehen_fokus;inner_effect_stable;dio_mcm_episode_1rxdw4p;1;7;1;einzelspur;young_intake_trace;single_observation;0.5544;0.0;0.709385;0.133766;0.515911;0.084881;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_leise|inner_effect_stable|dio_mcm_episode_1rxdw4p;hoeren_leise;inner_effect_stable;dio_mcm_episode_1rxdw4p;1;5;1;einzelspur;young_intake_trace;single_observation;0.501362;0.0;0.698336;0.156949;0.513262;0.160101;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_stable|dio_mcm_episode_0mji3u6;sehen_abstand;inner_effect_stable;dio_mcm_episode_0mji3u6;1;5;1;einzelspur;young_intake_trace;single_observation;0.503253;0.0;0.6927;0.160445;0.509509;0.116007;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_fokus|inner_effect_carried_unrest|dio_mcm_episode_0e7qvj1;sehen_fokus;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;1;5;1;einzelspur;young_intake_trace;single_observation;0.480226;0.0;0.690218;0.1756;0.521313;0.13757;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_stable|dio_mcm_episode_1q3us3f;feldinput;inner_effect_stable;dio_mcm_episode_1q3us3f;1;4;1;einzelspur;contact_loaded_intake;single_observation;0.467954;0.0;0.691503;0.172836;0.50938;0.202854;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_hin|inner_effect_stable|dio_mcm_episode_0z748ck;hoeren_hin;inner_effect_stable;dio_mcm_episode_0z748ck;1;4;1;einzelspur;young_intake_trace;single_observation;0.582704;0.0;0.723097;0.125019;0.546894;0.061498;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_hin|inner_effect_stable|dio_mcm_episode_1rxdw4p;hoeren_hin;inner_effect_stable;dio_mcm_episode_1rxdw4p;1;4;1;einzelspur;young_intake_trace;single_observation;0.528975;0.0;0.696661;0.150324;0.503209;0.069449;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_leise|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;hoeren_leise;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;1;4;1;einzelspur;contact_loaded_intake;single_observation;0.36079;0.0;0.642791;0.221878;0.442824;0.240492;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_stable|dio_mcm_episode_1jx2k4i;sehen_abstand;inner_effect_stable;dio_mcm_episode_1jx2k4i;1;4;1;einzelspur;young_intake_trace;single_observation;0.468155;0.0;0.672244;0.173238;0.470039;0.123405;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_stable|dio_mcm_episode_1rxdw4p;sehen_abstand;inner_effect_stable;dio_mcm_episode_1rxdw4p;1;4;1;einzelspur;young_intake_trace;single_observation;0.516373;0.0;0.696131;0.152632;0.50735;0.108508;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_stable|dio_mcm_episode_1u741ze;sehen_abstand;inner_effect_stable;dio_mcm_episode_1u741ze;1;4;1;einzelspur;young_intake_trace;single_observation;0.510686;0.0;0.690007;0.151573;0.49837;0.110992;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_fokus|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;sehen_fokus;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;1;4;1;einzelspur;young_intake_trace;single_observation;0.460232;0.0;0.674878;0.17921;0.485078;0.141743;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_carried_unrest|dio_mcm_episode_1rxdw4p;feldinput;inner_effect_carried_unrest;dio_mcm_episode_1rxdw4p;1;3;1;einzelspur;contact_loaded_intake;single_observation;0.285342;0.0;0.614692;0.248206;0.382442;0.324574;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_tipping|dio_mcm_episode_1ahj81f;feldinput;inner_effect_tipping;dio_mcm_episode_1ahj81f;1;3;1;einzelspur;contact_loaded_intake;single_observation;0.154092;0.0;0.574265;0.308997;0.344147;0.444702;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_tipping|dio_mcm_episode_1hdpu9s;feldinput;inner_effect_tipping;dio_mcm_episode_1hdpu9s;1;3;1;einzelspur;contact_loaded_intake;single_observation;0.197532;0.0;0.588268;0.28744;0.352586;0.413185;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_0mji3u6;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0mji3u6;1;3;1;einzelspur;contact_loaded_intake;single_observation;0.330387;0.0;0.627534;0.231352;0.410979;0.263179;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1hdpu9s;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1hdpu9s;1;3;1;einzelspur;contact_loaded_intake;single_observation;0.359612;0.0;0.637555;0.219291;0.433785;0.234607;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1ahj81f;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1ahj81f;1;3;1;einzelspur;young_intake_trace;single_observation;0.430658;0.0;0.654228;0.19101;0.443838;0.130241;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
sehen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1jx2k4i;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1jx2k4i;1;3;1;einzelspur;young_intake_trace;single_observation;0.383834;0.0;0.629678;0.214846;0.411574;0.123995;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
ausgeglichen|inner_effect_stable|dio_mcm_episode_0qzjuvj;ausgeglichen;inner_effect_stable;dio_mcm_episode_0qzjuvj;1;2;1;einzelspur;young_intake_trace;single_observation;0.541255;0.0;0.7197;0.152276;0.56617;0.104679;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
ausgeglichen|inner_effect_stable|dio_mcm_episode_1jx2k4i;ausgeglichen;inner_effect_stable;dio_mcm_episode_1jx2k4i;1;2;1;einzelspur;young_intake_trace;single_observation;0.520003;0.0;0.703267;0.153975;0.523329;0.117155;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_carried_unrest|dio_mcm_episode_0mji3u6;feldinput;inner_effect_carried_unrest;dio_mcm_episode_0mji3u6;1;2;1;einzelspur;contact_loaded_intake;single_observation;0.403345;0.0;0.664786;0.208085;0.489501;0.213426;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_carried_unrest|dio_mcm_episode_1q3us3f;feldinput;inner_effect_carried_unrest;dio_mcm_episode_1q3us3f;1;2;1;einzelspur;contact_loaded_intake;single_observation;0.339806;0.0;0.638709;0.226863;0.425928;0.288158;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
feldinput|inner_effect_stable|dio_mcm_episode_1rxdw4p;feldinput;inner_effect_stable;dio_mcm_episode_1rxdw4p;1;2;1;einzelspur;contact_loaded_intake;single_observation;0.419084;0.0;0.659579;0.19012;0.440715;0.2015;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_carried_unrest|dio_mcm_episode_1ahj81f;fuehlen_abstand;inner_effect_carried_unrest;dio_mcm_episode_1ahj81f;1;2;1;einzelspur;contact_loaded_intake;single_observation;0.300923;0.0;0.609827;0.248894;0.387491;0.240038;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
fuehlen_abstand|inner_effect_tipping|dio_mcm_episode_07llqq8;fuehlen_abstand;inner_effect_tipping;dio_mcm_episode_07llqq8;1;2;1;einzelspur;contact_loaded_intake;single_observation;0.185532;0.0;0.573023;0.300056;0.355849;0.349744;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_hin|inner_effect_stable|dio_mcm_episode_0ac3vc1;hoeren_hin;inner_effect_stable;dio_mcm_episode_0ac3vc1;1;2;1;einzelspur;young_intake_trace;single_observation;0.538325;0.0;0.7024;0.141305;0.517363;0.091077;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_leise|inner_effect_carried_unrest|dio_mcm_episode_1jx2k4i;hoeren_leise;inner_effect_carried_unrest;dio_mcm_episode_1jx2k4i;1;2;1;einzelspur;young_intake_trace;single_observation;0.35489;0.0;0.627403;0.223276;0.4022;0.196946;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_leise|inner_effect_stable|dio_mcm_episode_0z748ck;hoeren_leise;inner_effect_stable;dio_mcm_episode_0z748ck;1;2;1;einzelspur;contact_loaded_intake;single_observation;0.42164;0.0;0.669126;0.189904;0.470457;0.230331;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_leise|inner_effect_stable|dio_mcm_episode_17i4j9o;hoeren_leise;inner_effect_stable;dio_mcm_episode_17i4j9o;1;2;1;einzelspur;young_intake_trace;single_observation;0.456822;0.0;0.668742;0.173462;0.450902;0.153833;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
hoeren_leise|inner_effect_stable|dio_mcm_episode_1jx2k4i;hoeren_leise;inner_effect_stable;dio_mcm_episode_1jx2k4i;1;2;1;einzelspur;young_intake_trace;single_observation;0.465726;0.0;0.680339;0.170337;0.481668;0.177109;einzelspur:1;BTC2025_1H:1;487_BTC2025_1H_SINNESAUFNAHME_WIEDERERKENNUNG.csv:1;passive_not_actionable
