token,path_class,reason,movement,base_zone,follow_zone,base_observations,follow_observations,observation_delta,base_worlds,follow_worlds,world_delta,base_role,follow_role,rekopplung_delta,strain_delta,loudness_delta,visual_blur_delta
dio_mcm_episode_17c7qwp,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,stabile_bedeutungsinsel,rekopplungszone,32,50,18,1,1,0,zentrum_stabil,zentrum_stabil,0.005145,0.004661,0.030746,0.054328
dio_mcm_episode_17rahh6,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,stabile_bedeutungsinsel,rekopplungszone,8,18,10,1,1,0,zentrum_stabil,zentrum_stabil,0.009612,0.001012,0.035615,-0.035223
dio_mcm_episode_0jatqr8,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,rekopplungszone,stabile_bedeutungsinsel,11,5,-6,3,2,-1,zentrum_stabil,zentrum_stabil,-0.017363,0.009522,0.09776,-0.010094
dio_mcm_episode_1n2f96o,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,rekopplungszone,1,7,6,1,2,1,zentrum_stabil,zentrum_stabil,-0.002883,-0.00769,0.004533,0.007703
dio_mcm_episode_00i7zy5,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,stabile_bedeutungsinsel,1,5,4,1,4,3,zentrum_stabil,zentrum_stabil,0.004624,-0.009215,-0.055833,0.073078
dio_mcm_episode_028a6an,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,stabile_bedeutungsinsel,1,5,4,1,1,0,zentrum_stabil,zentrum_stabil,-0.004876,-0.002827,0.048084,-0.13662
dio_mcm_episode_06ccuqv,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,stabile_bedeutungsinsel,1,5,4,1,3,2,zentrum_stabil,zentrum_stabil,0.018614,-0.028318,-0.130968,0.078273
dio_mcm_episode_1b3r4if,rekoppelnder_pfad,Zone bleibt Rekopplungszone.,stabil,rekopplungszone,rekopplungszone,6,2,-4,3,2,-1,zentrum_stabil,zentrum_stabil,-0.003901,5.7e-05,0.002022,0.148552
dio_mcm_episode_1y2gc2i,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,driftzone,stabile_bedeutungsinsel,4,8,4,2,4,2,zentrum_stabil,zentrum_stabil,-0.001425,0.001659,-0.057322,0.030101
dio_mcm_episode_0393v08,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,offene_bedeutungszone,stabile_bedeutungsinsel,2,5,3,1,3,2,zentrum_stabil,zentrum_stabil,-0.004949,0.007798,0.035776,-0.004138
dio_mcm_episode_0t1ymth,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,offene_bedeutungszone,stabile_bedeutungsinsel,3,6,3,1,2,1,zentrum_stabil,offene_variante,-0.027338,0.038241,0.12791,0.097951
dio_mcm_episode_1bnkysm,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,rekopplungszone,1,4,3,1,3,2,zentrum_stabil,zentrum_stabil,0.042696,-0.049313,-0.28576,-0.096581
dio_mcm_episode_1chjrvj,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,rekopplungszone,1,4,3,1,3,2,zentrum_stabil,zentrum_stabil,-0.021694,-0.03124,-0.01017,-0.087259
dio_mcm_episode_0u69u6w,rekoppelnder_pfad,Rekopplung steigt und Strain faellt oder bleibt niedrig.,stabil,driftzone,driftzone,2,4,2,2,3,1,zentrum_stabil,zentrum_stabil,0.025395,-0.031522,-0.096692,-0.004271
dio_mcm_episode_1a9sbfi,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,junge_spur,rekopplungszone,1,2,1,1,1,0,zentrum_stabil,zentrum_stabil,0.026745,0.01573,-0.082956,0.120803
dio_mcm_episode_1pmt8u2,rekoppelnder_pfad,Zone bleibt Rekopplungszone.,stabil,rekopplungszone,rekopplungszone,4,3,-1,2,2,0,zentrum_stabil,zentrum_stabil,-0.012268,0.015421,0.05484,0.022583
dio_mcm_episode_1qqnvqf,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,driftzone,rekopplungszone,3,2,-1,1,1,0,zentrum_stabil,zentrum_stabil,0.054498,-0.049113,-0.23006,-0.042112
dio_mcm_episode_1v9dvrl,rekoppelnder_pfad,Token verschiebt sich in stabilere oder rekoppelnde Zone.,reifung_oder_verdichtung,offene_bedeutungszone,rekopplungszone,3,2,-1,1,1,0,zentrum_stabil,zentrum_stabil,0.008166,0.006698,0.12303,-0.089921
dio_mcm_episode_1xm3b1l,rekoppelnder_pfad,Zone bleibt Rekopplungszone.,stabil,rekopplungszone,rekopplungszone,7,6,-1,3,2,-1,zentrum_stabil,zentrum_stabil,0.004639,-0.005065,0.007992,0.013554
dio_mcm_episode_03hr8bf,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,28,27,1,1,0,offene_variante,offene_variante,0.048909,-0.05269,-0.045707,-0.172063
dio_mcm_episode_0w4721p,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,rekopplungszone,offene_bedeutungszone,13,3,-10,5,1,-4,zentrum_stabil,zentrum_stabil,-0.009899,-0.000953,-0.022273,0.006119
dio_mcm_episode_0lne9ax,offener_driftpfad,Clusterbindung oeffnet sich mit sinkender Rekopplung oder steigender Unschaerfe.,reifung_oder_verdichtung,driftzone,hoeherer_cluster_uebergang,3,7,4,2,2,0,zentrum_stabil,zentrum_stabil,-0.02298,0.031225,0.051803,0.079672
dio_mcm_episode_0dsrwv5,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,4,3,1,3,2,zentrum_stabil,zentrum_stabil,-0.006241,0.007974,-0.012796,0.097287
dio_mcm_episode_0o36jeo,offener_driftpfad,Rekopplung faellt bei steigender Last oder Sinnesunschärfe.,stabil,offene_bedeutungszone,offene_bedeutungszone,2,5,3,1,1,0,offene_variante,offene_variante,-0.042951,0.015139,-0.070658,0.004461
dio_mcm_episode_1ig1vs0,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,4,3,1,3,2,offene_variante,zentrum_stabil,0.020887,-0.051849,-0.053623,-0.224273
dio_mcm_episode_00yl137,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,3,2,1,2,1,spannungsrand_kippnaehe,zentrum_stabil,0.131146,-0.166687,-0.58091,-0.120918
dio_mcm_episode_0mb95f2,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,3,2,1,1,0,zentrum_stabil,zentrum_stabil,0.005458,0.000984,-0.079958,0.033953
dio_mcm_episode_0ro62tp,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,3,2,1,1,0,zentrum_stabil,offene_variante,-0.01668,0.04408,0.135443,0.225353
dio_mcm_episode_0ybhu2p,offener_driftpfad,Clusterbindung oeffnet sich mit sinkender Rekopplung oder steigender Unschaerfe.,reifung_oder_verdichtung,driftzone,hoeherer_cluster_uebergang,2,4,2,2,2,0,zentrum_stabil,zentrum_stabil,-0.025742,0.035045,0.038034,-0.003589
dio_mcm_episode_16t4uv3,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,3,2,1,1,0,zentrum_stabil,zentrum_stabil,-0.002872,0.028447,0.067934,0.104184
dio_mcm_episode_1ovglru,offener_driftpfad,Rekopplung faellt bei steigender Last oder Sinnesunschärfe.,stabil,driftzone,driftzone,2,4,2,2,2,0,zentrum_stabil,zentrum_stabil,-0.005587,0.003481,-0.005818,0.079156
dio_mcm_episode_03efwme,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,rekopplungszone,driftzone,4,3,-1,2,1,-1,zentrum_stabil,zentrum_stabil,-0.027084,0.033833,0.170573,0.052202
dio_mcm_episode_03zcjn0,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,rekopplungszone,driftzone,2,3,1,1,1,0,zentrum_stabil,zentrum_stabil,0.008867,0.035758,-0.016226,0.08268
dio_mcm_episode_068ops8,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,offene_bedeutungszone,driftzone,3,4,1,1,2,1,zentrum_stabil,zentrum_stabil,0.001273,-0.003173,-0.067835,0.017267
dio_mcm_episode_079228h,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,2,1,1,1,0,zentrum_stabil,offene_variante,-0.017075,0.00081,0.005262,0.107058
dio_mcm_episode_0ag2osp,offener_driftpfad,Clusterbindung oeffnet sich mit sinkender Rekopplung oder steigender Unschaerfe.,reifung_oder_verdichtung,driftzone,hoeherer_cluster_uebergang,4,3,-1,2,3,1,zentrum_stabil,zentrum_stabil,-0.024159,0.027015,0.10571,0.106441
dio_mcm_episode_0q7j4gf,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,2,1,1,2,1,zentrum_stabil,offene_variante,-0.004609,-0.000754,-0.007564,0.126954
dio_mcm_episode_0z748ck,offener_driftpfad,Clusterbindung oeffnet sich mit sinkender Rekopplung oder steigender Unschaerfe.,reifung_oder_verdichtung,stabile_bedeutungsinsel,hoeherer_cluster_uebergang,9,8,-1,2,2,0,zentrum_stabil,zentrum_stabil,-0.009825,0.01482,0.010303,0.051093
dio_mcm_episode_195dhqf,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,offene_bedeutungszone,1,2,1,1,1,0,zentrum_stabil,zentrum_stabil,-0.007477,0.001943,0.008013,0.142624
dio_mcm_episode_1jansx7,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,junge_spur,driftzone,1,2,1,1,1,0,offene_variante,offene_variante,0.028679,-0.007928,0.005789,-0.2724
dio_mcm_episode_1y26981,offener_driftpfad,Clusterbindung oeffnet sich mit sinkender Rekopplung oder steigender Unschaerfe.,reifung_oder_verdichtung,driftzone,hoeherer_cluster_uebergang,3,2,-1,1,2,1,zentrum_stabil,spannungsrand_kippnaehe,-0.044531,0.068621,0.456001,-0.029964
dio_mcm_episode_0cvptbz,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,offene_bedeutungszone,driftzone,3,3,0,1,1,0,zentrum_stabil,offene_variante,-0.002407,0.009713,0.134532,-0.084879
dio_mcm_episode_0khjbll,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,driftzone,offene_bedeutungszone,2,2,0,2,1,-1,zentrum_stabil,zentrum_stabil,-0.009619,0.016577,0.099864,0.021863
dio_mcm_episode_17wwyn1,offener_driftpfad,Token oeffnet oder driftet zwischen den Weltgruppen.,oeffnung_oder_drift,rekopplungszone,driftzone,3,3,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.053777,0.046325,0.249093,0.237024
dio_mcm_episode_0mm85pw,randpfad,Randnaehe ist in Basis oder Folgezone direkt beteiligt.,stabil,randnahe_verdichtung,randnahe_verdichtung,2,4,2,2,3,1,spannungsrand_kippnaehe,spannungsrand_kippnaehe,0.004944,-0.007215,0.004916,-0.046669
dio_mcm_episode_102i30n,randpfad,Randnaehe ist in Basis oder Folgezone direkt beteiligt.,randnaehe_rekoppelt,randnahe_verdichtung,hoeherer_cluster_uebergang,3,5,2,1,2,1,offene_variante,offene_variante,0.010807,-0.015246,-0.055623,-0.010117
dio_mcm_episode_0mw7rev,randpfad,Randnaehe ist in Basis oder Folgezone direkt beteiligt.,stabil,randnahe_verdichtung,randnahe_verdichtung,4,5,1,2,3,1,spannungsrand_kippnaehe,spannungsrand_kippnaehe,0.000727,0.001501,0.008294,-0.047505
dio_mcm_episode_0e7qvj1,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,stabil,hoeherer_cluster_uebergang,hoeherer_cluster_uebergang,7519,11672,4153,3,5,2,zentrum_stabil,zentrum_stabil,-0.001293,-0.001123,-0.003973,-0.006854
dio_mcm_episode_0ykar6i,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,1351,3830,2479,2,3,1,zentrum_stabil,zentrum_stabil,0.002609,-0.001158,0.004443,-0.018064
dio_mcm_episode_0b7nep9,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,stabile_bedeutungsinsel,3050,4573,1523,3,3,0,zentrum_stabil,zentrum_stabil,-0.002208,0.001233,0.012159,-0.002937
dio_mcm_episode_1xx3u1e,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,2964,1854,-1110,2,3,1,zentrum_stabil,zentrum_stabil,-0.000328,0.002361,0.020179,0.005418
dio_mcm_episode_1joiyc3,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,stabil,hoeherer_cluster_uebergang,hoeherer_cluster_uebergang,4629,3984,-645,3,6,3,zentrum_stabil,zentrum_stabil,-0.008938,0.003988,-0.00626,0.023165
dio_mcm_episode_18l3thm,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,598,183,-415,2,3,1,zentrum_stabil,zentrum_stabil,0.003947,-0.004589,-0.020042,-0.007511
dio_mcm_episode_14coypf,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,1584,1234,-350,2,1,-1,zentrum_stabil,zentrum_stabil,0.004193,-0.002197,0.0153,-0.032836
dio_mcm_episode_0mji3u6,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,stabil,hoeherer_cluster_uebergang,hoeherer_cluster_uebergang,163,296,133,2,5,3,zentrum_stabil,zentrum_stabil,-0.00591,0.000993,-0.007191,0.008095
dio_mcm_episode_0hjnwsk,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,stabile_bedeutungsinsel,16,5,-11,2,2,0,zentrum_stabil,zentrum_stabil,0.006764,-0.00313,0.04418,-0.010135
dio_mcm_episode_18n06fj,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,stabile_bedeutungsinsel,hoeherer_cluster_uebergang,18,9,-9,2,3,1,zentrum_stabil,zentrum_stabil,-0.00991,0.005015,0.04322,-0.021684
dio_mcm_episode_0qzjuvj,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,11,6,-5,2,2,0,offene_variante,zentrum_stabil,0.050405,-0.051424,-0.118619,-0.118619
dio_mcm_episode_0jbl5pq,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,stabil,hoeherer_cluster_uebergang,hoeherer_cluster_uebergang,13,9,-4,2,2,0,zentrum_stabil,zentrum_stabil,0.013089,0.001982,-0.059062,-0.065174
dio_mcm_episode_02ujuqf,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,6,8,2,2,2,0,zentrum_stabil,zentrum_stabil,-9.4e-05,-0.017847,-0.036714,-0.073622
dio_mcm_episode_05lquqm,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,hoeherer_cluster_uebergang,rekopplungszone,3,4,1,3,3,0,zentrum_stabil,zentrum_stabil,0.029793,-0.049443,-0.186676,-0.017886
dio_mcm_episode_0ultars,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,stabil,hoeherer_cluster_uebergang,hoeherer_cluster_uebergang,4,3,-1,2,2,0,offene_variante,zentrum_stabil,-0.000159,0.003151,0.091236,-0.080226
dio_mcm_episode_1al8fjz,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,stabil,hoeherer_cluster_uebergang,hoeherer_cluster_uebergang,4,4,0,2,2,0,zentrum_stabil,zentrum_stabil,0.018921,-0.029109,-0.152004,0.038789
dio_mcm_episode_0w96mqy,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,rekopplungszone,junge_spur,10,1,-9,3,1,-2,zentrum_stabil,zentrum_stabil,-0.008906,-0.002845,0.037423,0.021014
dio_mcm_episode_0krixak,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,stabile_bedeutungsinsel,junge_spur,8,1,-7,4,1,-3,zentrum_stabil,zentrum_stabil,-0.017642,0.016778,0.002622,0.01863
dio_mcm_episode_0om13wf,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,hoeherer_cluster_uebergang,junge_spur,8,1,-7,2,1,-1,offene_variante,offene_variante,0.034125,-0.023326,0.069684,-0.097403
dio_mcm_episode_0l3i7ey,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,hoeherer_cluster_uebergang,junge_spur,6,1,-5,2,1,-1,zentrum_stabil,zentrum_stabil,0.038824,-0.049927,-0.096738,-0.220094
dio_mcm_episode_0ldht3x,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,hoeherer_cluster_uebergang,junge_spur,4,1,-3,2,1,-1,zentrum_stabil,zentrum_stabil,0.012367,0.000129,0.001706,-0.062382
dio_mcm_episode_0i8oyce,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,3,1,-2,1,1,0,offene_variante,zentrum_stabil,0.004878,0.008352,0.222142,-0.069606
dio_mcm_episode_0k1pid9,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,rekopplungszone,junge_spur,3,1,-2,2,1,-1,zentrum_stabil,zentrum_stabil,-0.057491,0.012789,0.122087,0.07997
dio_mcm_episode_1f4jh6c,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,3,1,-2,1,1,0,zentrum_stabil,zentrum_stabil,0.024488,0.008886,0.022421,-0.065072
dio_mcm_episode_1xp8xyu,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,3,1,-2,1,1,0,spannungsrand_kippnaehe,zentrum_stabil,0.073046,-0.098004,-0.489856,-0.018717
dio_mcm_episode_1i31hl0,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,offene_bedeutungszone,junge_spur,2,1,-1,1,1,0,offene_variante,offene_variante,-0.041297,0.044504,-0.142974,0.280395
dio_mcm_episode_0mvjoir,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,0.009948,0.002051,-0.01994,0.066616
dio_mcm_episode_0r1re19,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,0.006981,-0.009113,-0.043187,0.02276
dio_mcm_episode_0rsf867,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.025253,0.034054,0.221667,-0.004146
dio_mcm_episode_0y1i8dq,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,-0.063912,0.023679,-0.082164,0.107917
dio_mcm_episode_1fx4022,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,0.024095,-0.026715,-0.134389,-0.191719
dio_mcm_episode_1iqf51c,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,zentrum_stabil,0.053985,-0.053107,-0.18931,-0.111276
dio_mcm_episode_1j0eqqb,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.024385,0.015792,0.137715,-0.103514
dio_mcm_episode_1mesbjy,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,-0.04739,0.045714,0.035571,0.112914
dio_mcm_episode_1omwzzf,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.007135,0.014284,0.08556,-0.085639
dio_mcm_episode_1yzsm16,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,offene_bedeutungszone,offene_bedeutungszone,2,4,2,2,3,1,zentrum_stabil,zentrum_stabil,0.000853,-0.000764,0.003392,-0.003304
dio_mcm_episode_1jc5z5p,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,driftzone,driftzone,2,2,0,1,1,0,zentrum_stabil,zentrum_stabil,1e-05,-2e-05,0.0,0.0
