preview_symbol,role_reading,count,world_count,depth_score,top_world,top_world_share,top_worlds,milieu_counts,grundrolle_score,uebergangsrolle_score,milieurolle_score,nebenrolle_score,quiet_share,stress_share,shift_share,stress_shift_share,top_milieu_share,distribution_entropy
dio_mcm_episode_0b8eoy2,breite_grundrolle,393,29,0.727905,FOLLOW_EQ10K_DOGE_2024_5M,0.157761,FOLLOW_EQ10K_DOGE_2024_5M:62;FOLLOW_EQ10K_XRP_2024_5M:52;FOLLOW_EQ10K_XLM_2024_5M:37;FOLLOW_EQ10K_KAS_2024_5M:35;FOLLOW_DOGE_2024_5M_2000:21;REAL_FOLLOW_XRP_6000:20;REAL_FOLLOW_SOL_6000:19;REAL_TIME_2024_BTC_5M:16;SOL_10K_A:16;BTC_10K_A:15,xrp:104;doge:93;other:73;sol:51;btc:43;stress:9;quiet:8;paxg:8;shift:4,0.536828,0.179403,0.134951,0.238353,0.020356,0.022901,0.010178,0.033079,0.264631,0.821195
dio_mcm_episode_0vig3jz,breite_grundrolle,12113,9,0.831698,REAL_TIME_2024_PAXG,0.234129,REAL_TIME_2024_PAXG:2836;REAL_TIME_2024_BTC_5M:2302;REAL_TIME_2024_SOL_ALTSEQ_A:1855;REAL_FOLLOW_PAXG_6000:1748;PAXG_1846_A:1722;QUIET_NEAR_PAXG2024_1H:723;REAL_FOLLOW_BTC_6000:713;BTC_LONG_2025_5M_QUIET:107;QUIET_NEAR_BTC_1869:107,paxg:6306;btc:3015;sol:1855;quiet:937,0.532391,0.133917,0.447986,0.128105,0.077355,0.0,0.0,0.0,0.520598,0.844925
dio_mcm_episode_15z3zml,breite_grundrolle,337,26,0.71231,FOLLOW_EQ10K_DOGE_2024_5M,0.166172,FOLLOW_EQ10K_DOGE_2024_5M:56;FOLLOW_EQ10K_XRP_2024_5M:40;FOLLOW_EQ10K_XLM_2024_5M:39;FOLLOW_EQ10K_KAS_2024_5M:28;SOL_10K_A:21;REAL_FOLLOW_SOL_6000:20;REAL_FOLLOW_XRP_6000:17;FOLLOW_DOGE_2024_5M_2000:15;BTC_10K_A:13;REAL_TIME_2024_BTC_5M:12,doge:80;xrp:73;other:70;sol:55;btc:33;stress:13;paxg:6;quiet:4;shift:3,0.505896,0.190333,0.118983,0.260229,0.011869,0.038576,0.008902,0.047478,0.237389,0.825811
dio_mcm_episode_14pd6eb,breite_grundrolle,271,22,0.829714,FOLLOW_EQ10K_XRP_2024_5M,0.154982,FOLLOW_EQ10K_XRP_2024_5M:42;FOLLOW_EQ10K_KAS_2024_5M:34;FOLLOW_EQ10K_DOGE_2024_5M:33;FOLLOW_EQ10K_XLM_2024_5M:27;FOLLOW_XRP_2024_5M_2000:19;REAL_TIME_2023_SOL_ALTSEQ_A:14;FOLLOW_EQ10K_PAXG_2024_5M:13;QUIET_NEAR_PAXG2025_1H:12;REAL_FOLLOW_XRP_6000:10;FOLLOW_DOGE_2024_5M_2000:9,xrp:80;other:61;doge:48;sol:29;paxg:21;quiet:17;stress:8;btc:7,0.47675,0.156606,0.144324,0.292482,0.062731,0.02952,0.0,0.02952,0.295203,0.871336
dio_mcm_episode_1aejc9m,breite_grundrolle,256,21,0.5014,SOL_10K_A,0.136719,SOL_10K_A:35;BTC_SHIFT_2025_30M_10000_11000:32;BTC_LONG_2024_5M_QUIET:26;FOLLOW_KAS_2024_5M_2000:23;REAL_FOLLOW_XRP_6000:22;QUIET_NEAR_PAXG2024_1H:18;REAL_TIME_2023_SOL_ALTSEQ_A:18;BTC_1H_B:14;DOGE_1H_B:14;FOLLOW_DOGE_2024_5M_2000:11,sol:72;quiet:50;shift:34;btc:26;doge:25;other:24;xrp:24;paxg:1,0.475527,0.287413,0.136604,0.301199,0.195312,0.0,0.132812,0.132812,0.28125,0.898715
dio_mcm_episode_0m8cxz1,breite_grundrolle,1198,22,0.673477,BTC_LONG_2025_5M_QUIET,0.275459,BTC_LONG_2025_5M_QUIET:330;QUIET_NEAR_BTC_1869:330;FOLLOW_EQ10K_XRP_2024_5M:99;FOLLOW_EQ10K_PAXG_2024_5M:83;BTC_FIELD_QUIET_05:55;BTC_FIELD_QUIET_04:47;BTC_FIELD_QUIET_02:40;BTC_STRESS_2024_5M:39;BTC_10K_A:35;QUIET_NEAR_SOL_SIDEWAYS:23,quiet:848;paxg:121;xrp:119;stress:53;btc:40;shift:17,0.472796,0.193693,0.437877,0.187591,0.707846,0.04424,0.01419,0.058431,0.707846,0.5678
dio_mcm_episode_16bqw8k,breite_grundrolle,126,30,0.445693,FOLLOW_EQ10K_DOGE_2024_5M,0.111111,FOLLOW_EQ10K_DOGE_2024_5M:14;FOLLOW_EQ10K_XLM_2024_5M:14;FOLLOW_EQ10K_XRP_2024_5M:11;FOLLOW_EQ10K_PAXG_2024_5M:7;FOLLOW_XRP_2024_5M_2000:7;REAL_TIME_2023_SOL_ALTSEQ_A:7;REAL_TIME_2024_XRP:7;BTC_STRESS_2025_5M:5;FOLLOW_DOGE_2024_5M_2000:5;FOLLOW_EQ10K_KAS_2024_5M:5,xrp:31;doge:26;other:21;sol:15;paxg:10;quiet:8;btc:7;stress:6;shift:2,0.467116,0.194036,0.101297,0.315207,0.063492,0.047619,0.015873,0.063492,0.246032,0.896629
dio_mcm_episode_05upp98,breite_grundrolle,236,21,0.835574,FOLLOW_EQ10K_XRP_2024_5M,0.161017,FOLLOW_EQ10K_XRP_2024_5M:38;FOLLOW_EQ10K_KAS_2024_5M:32;FOLLOW_EQ10K_DOGE_2024_5M:28;FOLLOW_EQ10K_XLM_2024_5M:24;REAL_TIME_2023_SOL_ALTSEQ_A:17;FOLLOW_XRP_2024_5M_2000:15;QUIET_NEAR_PAXG2025_1H:12;FOLLOW_EQ10K_PAXG_2024_5M:11;REAL_FOLLOW_XRP_6000:10;FOLLOW_DOGE_2024_5M_2000:8,xrp:69;other:56;doge:41;sol:24;paxg:20;quiet:16;btc:5;stress:5,0.454417,0.138792,0.139924,0.30694,0.067797,0.021186,0.0,0.021186,0.292373,0.861931
dio_mcm_episode_1fdlu6e,breite_grundrolle,2542,11,0.821569,REAL_TIME_2024_BTC_5M,0.397325,REAL_TIME_2024_BTC_5M:1010;QUIET_NEAR_PAXG2024_1H:715;REAL_FOLLOW_BTC_6000:285;REAL_FOLLOW_XRP_6000:154;REAL_TIME_2024_SOL_ALTSEQ_A:145;REAL_FOLLOW_DOGE_6000:129;REAL_TIME_2024_PAXG:53;REAL_FOLLOW_PAXG_6000:19;PAXG_1846_A:14;BTC_LONG_2025_5M_QUIET:9,btc:1295;quiet:733;xrp:154;sol:145;doge:129;paxg:86,0.430737,0.106938,0.367671,0.204499,0.288356,0.0,0.0,0.0,0.509441,0.726235
dio_mcm_episode_0ca57t8,uebergangsrolle,411,12,0.768031,REAL_FOLLOW_PAXG_6000,0.221411,REAL_FOLLOW_PAXG_6000:91;BTC_STRESS_2024_5M:66;BTC_1H_A:65;BTC_LONG_2024_5M_QUIET:50;QUIET_NEAR_BTC_FIELD_01:39;BTC_SHIFT_2025_30M_10000_11000:38;DOGE_1H_B:19;DOGE_1H_A:14;BTC_SHIFT_2025_1H_4000_5000:12;BTC_1H_C:10,quiet:92;paxg:91;btc:79;stress:66;shift:50;doge:33,0.425132,0.431006,0.1232,0.324303,0.223844,0.160584,0.121655,0.282238,0.223844,0.970188
dio_mcm_episode_16hqn22,breite_grundrolle,93,26,0.659783,FOLLOW_EQ10K_XRP_2024_5M,0.150538,FOLLOW_EQ10K_XRP_2024_5M:14;FOLLOW_EQ10K_DOGE_2024_5M:11;FOLLOW_EQ10K_KAS_2024_5M:9;FOLLOW_EQ10K_XLM_2024_5M:9;FOLLOW_XRP_2024_5M_2000:7;REAL_FOLLOW_SOL_6000:5;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_XRP:4;SOL_10K_A:4;FOLLOW_EQ10K_PAXG_2024_5M:3,xrp:26;other:18;doge:13;sol:13;quiet:10;paxg:8;btc:5,0.424179,0.108902,0.109127,0.351091,0.107527,0.0,0.0,0.0,0.27957,0.941579
dio_mcm_episode_0xg0gjh,breite_grundrolle,75,29,0.461326,FOLLOW_EQ10K_XRP_2024_5M,0.133333,FOLLOW_EQ10K_XRP_2024_5M:10;FOLLOW_EQ10K_KAS_2024_5M:5;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_PAXG_2024_5M:4;REAL_FOLLOW_SOL_6000:4;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_BTC_5M:4;FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_XRP_2024_5M_2000:3;SOL_10K_A:3,xrp:17;sol:13;btc:11;other:10;doge:9;paxg:9;quiet:3;shift:2;stress:1,0.41083,0.146445,0.083542,0.355244,0.04,0.013333,0.026667,0.04,0.226667,0.902155
dio_mcm_episode_171moy1,breite_grundrolle,103,23,0.646763,FOLLOW_EQ10K_KAS_2024_5M,0.135922,FOLLOW_EQ10K_KAS_2024_5M:14;FOLLOW_EQ10K_DOGE_2024_5M:13;FOLLOW_EQ10K_XLM_2024_5M:9;FOLLOW_EQ10K_XRP_2024_5M:9;REAL_FOLLOW_XRP_6000:7;REAL_FOLLOW_DOGE_6000:5;BTC_10K_A:4;FOLLOW_DOGE_2024_5M_2000:4;FOLLOW_XRP_2024_5M_2000:4;REAL_TIME_2023_SOL_ALTSEQ_A:4,doge:23;other:23;xrp:22;btc:11;quiet:10;sol:8;paxg:4;stress:2,0.409094,0.123335,0.090002,0.356265,0.097087,0.019417,0.0,0.019417,0.223301,0.897234
dio_mcm_episode_0bygq81,breite_grundrolle,216,19,0.848471,FOLLOW_EQ10K_XRP_2024_5M,0.24537,FOLLOW_EQ10K_XRP_2024_5M:53;FOLLOW_EQ10K_KAS_2024_5M:36;FOLLOW_EQ10K_DOGE_2024_5M:30;FOLLOW_EQ10K_XLM_2024_5M:14;REAL_TIME_2023_SOL_ALTSEQ_A:13;FOLLOW_XRP_2024_5M_2000:11;QUIET_NEAR_PAXG2025_1H:11;FOLLOW_EQ10K_PAXG_2024_5M:10;FOLLOW_DOGE_2024_5M_2000:9;REAL_FOLLOW_XRP_6000:8,xrp:75;other:50;doge:39;sol:20;paxg:15;quiet:11;btc:4;stress:2,0.406497,0.111729,0.164768,0.323296,0.050926,0.009259,0.0,0.009259,0.347222,0.812462
dio_mcm_episode_1i3ov0z,milieurolle,2273,16,0.744647,BTC_FIELD_QUIET_03,0.407831,BTC_FIELD_QUIET_03:927;BTC_FIELD_QUIET_05:384;QUIET_NEAR_BTC_FIELD_01:350;BTC_LONG_2024_5M_QUIET:147;FOLLOW_EQ10K_DOGE_2024_5M:100;BTC_10K_A:99;DOGE_1H_B:91;PAXG_1H_A:54;FOLLOW_EQ10K_XRP_2024_5M:39;FOLLOW_EQ10K_PAXG_2024_5M:29,quiet:1822;doge:191;btc:102;paxg:84;xrp:39;other:32;shift:3,0.386674,0.069837,0.554263,0.174553,0.801584,0.0,0.00132,0.00132,0.801584,0.40345
dio_mcm_episode_0izppf1,breite_grundrolle,94,23,0.704148,FOLLOW_EQ10K_XRP_2024_5M,0.138298,FOLLOW_EQ10K_XRP_2024_5M:13;FOLLOW_EQ10K_XLM_2024_5M:11;REAL_FOLLOW_SOL_6000:11;FOLLOW_EQ10K_DOGE_2024_5M:7;SOL_10K_A:7;FOLLOW_EQ10K_KAS_2024_5M:6;FOLLOW_XRP_2024_5M_2000:5;REAL_FOLLOW_DOGE_6000:5;REAL_TIME_2024_XRP:5;BTC_FIELD_QUIET_04:3,xrp:27;sol:21;other:17;doge:15;quiet:5;stress:5;btc:2;shift:1;paxg:1,0.380959,0.159053,0.113486,0.362717,0.053191,0.053191,0.010638,0.06383,0.287234,0.81283
dio_mcm_episode_0rbjarj,milieurolle,1923,9,0.667566,REAL_FOLLOW_PAXG_6000,0.320333,REAL_FOLLOW_PAXG_6000:616;QUIET_NEAR_BTC_1869:373;BTC_LONG_2025_5M_QUIET:370;BTC_FIELD_QUIET_04:294;REAL_TIME_2023_SOL_ALTSEQ_A:117;REAL_TIME_2024_BTC_5M:100;BTC_FIELD_QUIET_03:44;DOGE_1H_A:8;QUIET_NEAR_PAXG2025_1H:1,quiet:1082;paxg:616;sol:117;btc:100;doge:8,0.371439,0.08369,0.397513,0.244459,0.562663,0.0,0.0,0.0,0.562663,0.643153
dio_mcm_episode_0n6m7si,nebenrolle,92,18,0.842039,FOLLOW_EQ10K_XRP_2024_5M,0.195652,FOLLOW_EQ10K_XRP_2024_5M:18;FOLLOW_EQ10K_KAS_2024_5M:9;REAL_TIME_2023_SOL_ALTSEQ_A:8;FOLLOW_EQ10K_DOGE_2024_5M:7;PAXG_1846_A:7;FOLLOW_EQ10K_PAXG_2024_5M:6;REAL_FOLLOW_PAXG_6000:6;BTC_LONG_2024_5M_QUIET:5;FOLLOW_XRP_2024_5M_2000:5;QUIET_NEAR_PAXG2025_1H:4,xrp:23;paxg:19;sol:14;quiet:10;doge:10;other:9;btc:4;stress:3,0.364979,0.126389,0.100217,0.38899,0.108696,0.032609,0.0,0.032609,0.25,0.921701
dio_mcm_episode_0x60uui,nebenrolle,54,25,0.447914,FOLLOW_XRP_2024_5M_2000,0.111111,FOLLOW_XRP_2024_5M_2000:6;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_XRP_2024_5M:5;FOLLOW_EQ10K_DOGE_2024_5M:4;FOLLOW_EQ10K_KAS_2024_5M:3;REAL_TIME_2024_XRP:3;BTC_FIELD_QUIET_05:2;BTC_STRESS_2024_5M:2;FOLLOW_DOGE_2024_5M_2000:2;PAXG_1846_A:2,xrp:16;doge:8;other:8;quiet:6;paxg:6;sol:5;btc:2;stress:2;shift:1,0.362953,0.143009,0.102105,0.393416,0.111111,0.037037,0.018519,0.055556,0.296296,0.888762
dio_mcm_episode_1qv5i56,nebenrolle,145,17,0.852848,FOLLOW_EQ10K_XRP_2024_5M,0.262069,FOLLOW_EQ10K_XRP_2024_5M:38;FOLLOW_EQ10K_KAS_2024_5M:28;FOLLOW_EQ10K_DOGE_2024_5M:14;FOLLOW_EQ10K_XLM_2024_5M:11;FOLLOW_EQ10K_PAXG_2024_5M:10;FOLLOW_XRP_2024_5M_2000:10;QUIET_NEAR_PAXG2025_1H:6;REAL_FOLLOW_XRP_6000:6;FOLLOW_DOGE_2024_5M_2000:5;REAL_TIME_2023_SOL_ALTSEQ_A:4,xrp:56;other:39;doge:19;paxg:12;sol:9;quiet:7;btc:3,0.361101,0.090359,0.171152,0.362655,0.048276,0.0,0.0,0.0,0.386207,0.818241
dio_mcm_episode_0whyn34,nebenrolle,56,23,0.666513,FOLLOW_EQ10K_KAS_2024_5M,0.160714,FOLLOW_EQ10K_KAS_2024_5M:9;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_DOGE_2024_5M_2000:3;FOLLOW_EQ10K_XRP_2024_5M:3;QUIET_NEAR_PAXG2025_1H:3;REAL_FOLLOW_DOGE_6000:3;REAL_FOLLOW_SOL_6000:3;SOL_10K_A:3;FOLLOW_EQ10K_PAXG_2024_5M:2,other:15;doge:13;xrp:8;sol:7;quiet:5;paxg:4;btc:3;stress:1,0.351765,0.105492,0.093766,0.39927,0.089286,0.017857,0.0,0.017857,0.267857,0.895755
dio_mcm_episode_1y7uo9c,nebenrolle,54,22,0.483856,FOLLOW_EQ10K_XRP_2024_5M,0.148148,FOLLOW_EQ10K_XRP_2024_5M:8;FOLLOW_EQ10K_DOGE_2024_5M:7;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_KAS_2024_5M:4;REAL_FOLLOW_DOGE_6000:4;BTC_SHIFT_2025_15M_16000_17000:3;REAL_FOLLOW_BTC_6000:3;REAL_TIME_2023_SOL_ALTSEQ_A:3;REAL_TIME_2024_BTC_5M:3;XRP_1H_A:2,xrp:13;doge:12;btc:9;other:9;sol:5;shift:4;stress:1;quiet:1,0.342584,0.171064,0.083806,0.406326,0.018519,0.018519,0.074074,0.092593,0.240741,0.882533
